"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Harungana madagascarnesis","planted",148,"<10cm planted","1812","S0069MP32","Madagascar","FAFIALA","Restoration","Restoration","30x30",762,1651,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",149,"<10cm planted","1812","S0069MP32","Madagascar","FAFIALA","Restoration","Restoration","30x30",763,1651,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",156,"<10cm planted","1797","S0054MP14","Madagascar","FAFIALA","Restoration","Restoration","30x30",764,1653,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",4,"<10cm planted","1797","S0054MP14","Madagascar","FAFIALA","Restoration","Restoration","30x30",765,1653,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",17,"<10cm planted","1797","S0054MP14","Madagascar","FAFIALA","Restoration","Restoration","30x30",766,1653,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",50,"<10cm planted","1797","S0054MP14","Madagascar","FAFIALA","Restoration","Restoration","30x30",767,1653,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",113,"<10cm planted","1797","S0054MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",768,1656,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",7,"<10cm planted","1797","S0054MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",769,1656,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",108,"<10cm planted","1797","S0054MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",770,1656,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",NA,"<10cm planted","1797","S0054MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",771,1656,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana Madagascariensis","planted",15,"<10cm planted","1797","S0054MP104","Madagascar","FAFIALA","Restoration","Restoration","30x30",772,1661,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",140,"<10cm planted","1797","S0054MP104","Madagascar","FAFIALA","Restoration","Restoration","30x30",773,1661,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Coffea robusta","planted",15,"<10cm planted","1797","S0054MP124","Madagascar","FAFIALA","Restoration","Restoration","30x30",774,1663,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Syzyguim armoticum","planted",40,"<10cm planted","1797","S0054MP124","Madagascar","FAFIALA","Restoration","Restoration","30x30",775,1663,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Dracaena reflexa","planted",3,"<10cm planted","1819","S0076MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",776,1665,"main","Planted_30x30_2","Permanent","2","2","1,5m*1,5m","Y0"
"Harungana madagascarnesis","planted",365,"<10cm planted","1819","S0076MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",777,1665,"main","Planted_30x30_2","Permanent","2","2","1,5m*1,5m","Y0"
"Dracaena reflexa","planted",97,"<10cm planted","1819","S0076MP10","Madagascar","FAFIALA","Restoration","Restoration","30x30",778,1668,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",122,"<10cm planted","1819","S0076MP10","Madagascar","FAFIALA","Restoration","Restoration","30x30",779,1668,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Citrus sinensis","planted",36,"<10cm planted","1819","S0076MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",780,1670,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Spondias dulcis","planted",5,"<10cm planted","1819","S0076MP6","Madagascar","FAFIALA","Restoration","Restoration","30x30",781,1670,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Coffea robusta","planted",45,"<10cm planted","1819","S0076MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",782,1671,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Citrus sinensis","planted",2,"<10cm planted","1819","S0076MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",783,1671,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Coffea robusta","planted",41,"<10cm planted","1819","S0076MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",784,1672,"main","Planted_30x30_2","Permanent","2","2","4m*4m","Y0"
"Harungana madagascarnesis","planted",188,"<10cm planted","1805","S0062MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",785,1673,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",30,"<10cm planted","1805","S0062MP8","Madagascar","FAFIALA","Restoration","Restoration","30x30",786,1673,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarnesis","planted",222,"<10cm planted","1805","S0062MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",787,1675,"main","Planted_30x30_2","Permanent","2","2","2m*2cm","Y0"
"Dracaena reflexa","planted",5,"<10cm planted","1805","S0062MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",788,1675,"main","Planted_30x30_2","Permanent","2","2","2m*2cm","Y0"
"Dracaena reflexa","planted",321,"<10cm planted","1795","S0052MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",789,1677,"main","Planted_30x30_2","Permanent","2","2","1,5m*1,5m","Y0"
"Harungana madagascarnesis","planted",30,"<10cm planted","1795","S0052MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",790,1677,"main","Planted_30x30_2","Permanent","2","2","1,5m*1,5m","Y0"
"Intsia bijuga","planted",28,"<10cm planted","1795","S0052MP11","Madagascar","FAFIALA","Restoration","Restoration","30x30",791,1677,"main","Planted_30x30_2","Permanent","2","2","1,5m*1,5m","Y0"
"DRACAENA Reflexa","planted",50,"<10cm planted","1795","S0052 MP 27","Madagascar","FAFIALA","Restoration","Restoration","30x30",792,1680,"main","Planted_30x30_2","Permanent","2","2","2m*2m","Y0"
"Makus sp","planted",13,"<10cm planted","1744","S001MP4","Madagascar","Amadese","Restoration","Restoration","30x30",793,1686,"main","Planted_30x30_2","Permanent","2","2","6m *6m","Y0"
"None","planted",NA,"<10cm planted","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","30x30",794,1809,"main","Planted_30x30_2","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0"
