"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Intsia bijug","planted",1,"<10cm planted","1786","S0043MP28","Madagascar","Amadese","Restoration","Restoration","1x1",499,1752,"main","Nested_1x1","Permanent","0","2","2m * 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP29","Madagascar","Amadese","Restoration","Restoration","1x1",500,1755,"main","Nested_1x1","Permanent","2","1","2m * 2m","Y0"
"None",NA,NA,NA,"1786","S0043MP27","Madagascar","Amadese","Restoration","Restoration","1x1",501,1757,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1786","S0043MP30","Madagascar","Amadese","Restoration","Restoration","1x1",502,1759,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Coffea","planted",1,"<10cm planted","1788","S0045MP2","Madagascar","Amadese","Restoration","Restoration","1x1",503,1760,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"None",NA,NA,NA,"1794","S0051MP27","Madagascar","Amadese","Restoration","Restoration","1x1",504,1761,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"Brachylaena perrieri","don_t_know",2,"<1cm","1763","S0020MP8","Madagascar","Amadese","Restoration","Restoration","1x1",505,1762,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP31","Madagascar","Amadese","Restoration","Restoration","1x1",506,1763,"main","Nested_1x1","Permanent","0","0","2m * 2m","Y0"
"Coffea","planted",1,"<10cm planted","1788","S0045MP13","Madagascar","Amadese","Restoration","Restoration","1x1",507,1764,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP32","Madagascar","Amadese","Restoration","Restoration","1x1",508,1768,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Coffea","planted",1,"<10cm planted","1788","S0045MP10","Madagascar","Amadese","Restoration","Restoration","1x1",509,1769,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"None",NA,NA,NA,"1794","S0051MP28","Madagascar","Amadese","Restoration","Restoration","1x1",510,1771,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobum verrucosum",NA,1,NA,"1794","S0051MP43","Madagascar","Amadese","Restoration","Restoration","1x1",511,1772,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1788","S0045MP12","Madagascar","Amadese","Restoration","Restoration","1x1",512,1773,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"None",NA,NA,NA,"1789","S0046MP4","Madagascar","Amadese","Restoration","Restoration","1x1",513,1774,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1794","S0051MP29","Madagascar","Amadese","Restoration","Restoration","1x1",514,1775,"main","Nested_1x1","Permanent","0","2","2m*2m","Y0"
"None",NA,NA,NA,"1789","S0046MP9","Madagascar","Amadese","Restoration","Restoration","1x1",515,1776,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"None",NA,NA,NA,"1788","S0045MP11","Madagascar","Amadese","Restoration","Restoration","1x1",516,1778,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1794","S0051MP48","Madagascar","Amadese","Restoration","Restoration","1x1",517,1781,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1788","S0045MP8","Madagascar","Amadese","Restoration","Restoration","1x1",518,1782,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1789","S0046MP2","Madagascar","Amadese","Restoration","Restoration","1x1",519,1784,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1788","S0045MP4","Madagascar","Amadese","Restoration","Restoration","1x1",520,1786,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1794","S0051MP49","Madagascar","Amadese","Restoration","Restoration","1x1",521,1787,"main","Nested_1x1","Permanent","2","2","2.5m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1765","S0022MP1","Madagascar","Amadese","Restoration","Restoration","1x1",522,1788,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1788","S0045MP3","Madagascar","Amadese","Restoration","Restoration","1x1",523,1790,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
NA,"planted",NA,"<10cm planted","1765","S0022MP3","Madagascar","Amadese","Restoration","Restoration","1x1",524,1791,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1788","S0045MP5","Madagascar","Amadese","Restoration","Restoration","1x1",525,1792,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"''Citrus sinensis","planted",5,"<10cm planted","1744","S0001MP7","Madagascar","Amadese","Restoration","Restoration","1x1",526,1794,"main","Nested_1x1","Permanent","2","0","Plantation de plantes autochtones ''Intsia bijuga'' et de ''Trachylobium verrucosum'' avec un espacement de 2m20 sur 2m20","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1788","S0045MP6","Madagascar","Amadese","Restoration","Restoration","1x1",527,1795,"main","Nested_1x1","Permanent","0","2","2m * 3m","Y0"
"None",NA,NA,NA,"1765","S0022MP5","Madagascar","Amadese","Restoration","Restoration","1x1",528,1796,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Trachylobium verrucosum''","planted",1,"<10cm planted","1744","S0001MP8","Madagascar","Amadese","Restoration","Restoration","1x1",529,1799,"main","Nested_1x1","Permanent","2","2","Les arbres ont été  plantés avec un espacement de 3m sur 3m","Y0"
NA,"don_t_know",NA,"<1cm","1765","S0022MP7","Madagascar","Amadese","Restoration","Restoration","1x1",530,1800,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1789","S0046MP6","Madagascar","Amadese","Restoration","Restoration","1x1",531,1801,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP2","Madagascar","Amadese","Restoration","Restoration","1x1",532,1803,"main","Nested_1x1","Permanent","2","2","2.5m*2m","Y0"
"Morus alba","planted",1,"<10cm planted","1766","S0023MP3","Madagascar","Amadese","Restoration","Restoration","1x1",533,1804,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"None",NA,NA,NA,"1789","S0046MP5","Madagascar","Amadese","Restoration","Restoration","1x1",534,1805,"main","Nested_1x1","Permanent","2","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",4,"<10cm planted","1766","S0023MP5","Madagascar","Amadese","Restoration","Restoration","1x1",535,1808,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","1x1",536,1809,"main","Nested_1x1","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0"
"None","don_t_know",NA,"<1cm","1749","S0006MP13","Madagascar","Amadese","Restoration","Restoration","1x1",537,1809,"main","Nested_1x1","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20..
Il y a le  ''Intsia bijuga'' et le ''Trachylobium verrocusum'' en abondance et 4 pieds d''' Eucalyptus robusta''.
Il y a aussi de ''Entada louvelii R. Vig'' et un pied d'une plante de ''albizzia gummifera''","Y0"
"None",NA,NA,NA,"1791","S0048MP1","Madagascar","Amadese","Restoration","Restoration","1x1",538,1810,"main","Nested_1x1","Permanent","0","2","5m * 4m","Y0"
"Intsia bijuga","planted",2,"<10cm planted","1764","S0021MP3","Madagascar","Amadese","Restoration","Restoration","1x1",539,1812,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1793","S0050MP1","Madagascar","Amadese","Restoration","Restoration","1x1",540,1814,"main","Nested_1x1","Permanent","0","2","5m * 5m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP14","Madagascar","Amadese","Restoration","Restoration","1x1",541,1816,"main","Nested_1x1","Permanent","0","1","-Sur une pente très escarpée, Il y a quelques ''Eucalyptus robusta''
-La plantation des arbres autochtones est de distance entre 2m50 chacune","Y0"
"None","don_t_know",NA,"<1cm","1749","S0006MP14","Madagascar","Amadese","Restoration","Restoration","1x1",542,1816,"main","Nested_1x1","Permanent","0","1","-Sur une pente très escarpée, Il y a quelques ''Eucalyptus robusta''
-La plantation des arbres autochtones est de distance entre 2m50 chacune","Y0"
"None",NA,NA,NA,"1764","S0021MP4","Madagascar","Amadese","Restoration","Restoration","1x1",543,1817,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1792","S0049MP1","Madagascar","Amadese","Restoration","Restoration","1x1",544,1818,"main","Nested_1x1","Permanent","0","2","3m * 3m","Y0"
"None",NA,NA,NA,"1792","S0049MP2","Madagascar","Amadese","Restoration","Restoration","1x1",545,1820,"main","Nested_1x1","Permanent","0","2","4m * 4m","Y0"
"None",NA,NA,NA,"1775","S0032MP1","Madagascar","Amadese","Restoration","Restoration","1x1",546,1821,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP6","Madagascar","Amadese","Restoration","Restoration","1x1",547,1823,"main","Nested_1x1","Permanent","2","2","2m*2.5m","Y0"
"''Harungana madagasiensis''","planted",1,"<10cm planted","1749","S0006MP17","Madagascar","Amadese","Restoration","Restoration","1x1",548,1824,"main","Nested_1x1","Permanent","0","0","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20
Présence d' ''Eucalyptus robusta'' dans la partie Nord-Ouest","Y0"
"None",NA,NA,NA,"1773","S0030MP7","Madagascar","Amadese","Restoration","Restoration","1x1",549,1826,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1790","S0047MP1","Madagascar","Amadese","Restoration","Restoration","1x1",550,1828,"main","Nested_1x1","Permanent","2","2","2m * 1,5m","Y0"
"''Trachylobium verrucosum''","planted",1,"<10cm planted","1749","S0006MP18","Madagascar","Amadese","Restoration","Restoration","1x1",551,1829,"main","Nested_1x1","Permanent","2","2","Tree planting","Y0"
"None",NA,NA,NA,"1787","S0044MP1","Madagascar","Amadese","Restoration","Restoration","1x1",552,1830,"main","Nested_1x1","Permanent","0","2","4m * 4m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1773","S0030MP6","Madagascar","Amadese","Restoration","Restoration","1x1",553,1831,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP4","Madagascar","Amadese","Restoration","Restoration","1x1",554,1832,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"''intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP19","Madagascar","Amadese","Restoration","Restoration","1x1",555,1833,"main","Nested_1x1","Permanent","0","0","C'est une parcelle dominée a 70% par l' ''Eucalyptus robusta'' avec une distance d'espacement qui varie entre 5m sur 5m","Y0"
"None",NA,NA,NA,"1782","S0039MP1","Madagascar","Amadese","Restoration","Restoration","1x1",556,1835,"main","Nested_1x1","Permanent","0","2","4m * 4m","Y0"
"None",NA,NA,NA,"1781","S0038MP1","Madagascar","Amadese","Restoration","Restoration","1x1",557,1836,"main","Nested_1x1","Permanent","2","0","5m * 5m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP20","Madagascar","Amadese","Restoration","Restoration","1x1",558,1837,"main","Nested_1x1","Permanent","0","0","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.","Y0"
"RAS","don_t_know",NA,"<1cm","1749","S0006MP20","Madagascar","Amadese","Restoration","Restoration","1x1",559,1837,"main","Nested_1x1","Permanent","0","0","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1773","S0030MP5","Madagascar","Amadese","Restoration","Restoration","1x1",560,1839,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1781","S0038MP2","Madagascar","Amadese","Restoration","Restoration","1x1",561,1841,"main","Nested_1x1","Permanent","0","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1786","S0043MP22","Madagascar","Amadese","Restoration","Restoration","1x1",562,1842,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum",NA,1,NA,"1773","S0030MP3","Madagascar","Amadese","Restoration","Restoration","1x1",563,1843,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1781","S0038MP3","Madagascar","Amadese","Restoration","Restoration","1x1",564,1844,"main","Nested_1x1","Permanent","0","2","5m * 5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP23","Madagascar","Amadese","Restoration","Restoration","1x1",565,1846,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP21","Madagascar","Amadese","Restoration","Restoration","1x1",566,1847,"main","Nested_1x1","Permanent","0","2","Du côté Nord Est, Sud Est et Sud Ouest, il y a la plantation des arbres tree planting avec un espacement de 2m20 sur 2m20.
Du côté Nord Ouest et Sud Ouest, lu y a des arbres qui ont déjà existé avant le projet, se trouvant dans un ravin de +5m de profondeur..","Y0"
NA,"don_t_know",NA,"<1cm","1749","S0006MP21","Madagascar","Amadese","Restoration","Restoration","1x1",567,1847,"main","Nested_1x1","Permanent","0","2","Du côté Nord Est, Sud Est et Sud Ouest, il y a la plantation des arbres tree planting avec un espacement de 2m20 sur 2m20.
Du côté Nord Ouest et Sud Ouest, lu y a des arbres qui ont déjà existé avant le projet, se trouvant dans un ravin de +5m de profondeur..","Y0"
"None",NA,NA,NA,"1783","S0040MP1","Madagascar","Amadese","Restoration","Restoration","1x1",568,1848,"main","Nested_1x1","Permanent","0","2","5m * 5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1772","S0029MP1","Madagascar","Amadese","Restoration","Restoration","1x1",569,1849,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1772","S0029MP1","Madagascar","Amadese","Restoration","Restoration","1x1",570,1849,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"''Dracaena reflexa''","planted",1,"<10cm planted","1749","SOOO6MP22","Madagascar","Amadese","Restoration","Restoration","1x1",571,1850,"main","Nested_1x1","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"None",NA,NA,NA,"1772","S0029MP2","Madagascar","Amadese","Restoration","Restoration","1x1",572,1852,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1749","S0006MP24","Madagascar","Amadese","Restoration","Restoration","1x1",573,1853,"main","Nested_1x1","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1786","S0043MP24","Madagascar","Amadese","Restoration","Restoration","1x1",574,1855,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"''Intsia bijuga''","planted",2,"<10cm planted","1749","S0006MP23","Madagascar","Amadese","Restoration","Restoration","1x1",575,1856,"main","Nested_1x1","Permanent","0","2","Plantation de plantes autochtones entre 2m20 sur 2m20","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1783","S0040MP2","Madagascar","Amadese","Restoration","Restoration","1x1",576,1857,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"None",NA,NA,NA,"1772","S0029MP3","Madagascar","Amadese","Restoration","Restoration","1x1",577,1859,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Trachylobium verrucosum''","planted",1,"<10cm planted","1750","S0007MP17","Madagascar","Amadese","Restoration","Restoration","1x1",578,1860,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"None",NA,NA,NA,"1758","S0015MP64","Madagascar","Amadese","Restoration","Restoration","1x1",579,1863,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Citrus sinensis''","planted",1,"<10cm planted","1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","1x1",580,1864,"main","Nested_1x1","Permanent","1","2","Arbres plantés avec un espacement de 3m sur 3m","Y0"
NA,"don_t_know",NA,"<1cm","1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","1x1",581,1864,"main","Nested_1x1","Permanent","1","2","Arbres plantés avec un espacement de 3m sur 3m","Y0"
NA,"don_t_know",0,"<1cm","1750","S0007MP19","Madagascar","Amadese","Restoration","Restoration","1x1",582,1864,"main","Nested_1x1","Permanent","1","2","Arbres plantés avec un espacement de 3m sur 3m","Y0"
"None",NA,NA,NA,"1774","S0031MP1","Madagascar","Amadese","Restoration","Restoration","1x1",583,1865,"main","Nested_1x1","Permanent","0","0","3m * 3m","Y0"
"''Papaya''","planted",1,"<10cm planted","1750","S0007MP20","Madagascar","Amadese","Restoration","Restoration","1x1",584,1866,"main","Nested_1x1","Permanent","0","2","Plantation de plantes autochtones comme le Citrus et le papaya avec un espacement de 3m sur 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1786","S0043MP26","Madagascar","Amadese","Restoration","Restoration","1x1",585,1867,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"''Litchi''","planted",1,"<10cm planted","1750","S0007MP21","Madagascar","Amadese","Restoration","Restoration","1x1",586,1868,"main","Nested_1x1","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1774","S0031MP2","Madagascar","Amadese","Restoration","Restoration","1x1",587,1869,"main","Nested_1x1","Permanent","1","1","2m * 2m","Y0"
"None",NA,NA,NA,"1761","S0018MP1","Madagascar","Amadese","Restoration","Restoration","1x1",588,1873,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1788","S0045MP1","Madagascar","Amadese","Restoration","Restoration","1x1",589,1874,"main","Nested_1x1","Permanent","2","2","5m*5m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1760","S0017MP1","Madagascar","Amadese","Restoration","Restoration","1x1",590,1876,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
NA,"don_t_know",NA,"<1cm","1758","S0015MP31","Madagascar","Amadese","Restoration","Restoration","1x1",591,1877,"main","Nested_1x1","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Psidium guajava''","Present",5,"<1cm","1758","S0015MP31","Madagascar","Amadese","Restoration","Restoration","1x1",592,1877,"main","Nested_1x1","Permanent","1","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"None",NA,NA,NA,"1769","S0026MP1","Madagascar","Amadese","Restoration","Restoration","1x1",593,1878,"main","Nested_1x1","Permanent","0","2","5m * 5m","Y0"
"Coffea","planted",1,"<10cm planted","1788","S0045MP9","Madagascar","Amadese","Restoration","Restoration","1x1",594,1879,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1760","S0017MP2","Madagascar","Amadese","Restoration","Restoration","1x1",595,1883,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1771","S0028MP1","Madagascar","Amadese","Restoration","Restoration","1x1",596,1885,"main","Nested_1x1","Permanent","2","2","2m * 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1788","S0045MP7","Madagascar","Amadese","Restoration","Restoration","1x1",597,1888,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1758","S0015MP94","Madagascar","Amadese","Restoration","Restoration","1x1",598,1890,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1760","S0017MP3","Madagascar","Amadese","Restoration","Restoration","1x1",599,1891,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"None",NA,NA,NA,"1760","S0017MP4","Madagascar","Amadese","Restoration","Restoration","1x1",600,1895,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1758","S0015MP95","Madagascar","Amadese","Restoration","Restoration","1x1",601,1898,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1747","S0004MP1","Madagascar","Amadese","Restoration","Restoration","1x1",602,1900,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Intsia bijuga''","planted",1,"<10cm planted","1758","S0015MP41","Madagascar","Amadese","Restoration","Restoration","1x1",603,1902,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 x 2m20
Denivelation moyenne","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1761","S0018MP4","Madagascar","Amadese","Restoration","Restoration","1x1",604,1903,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Citrus sinensis","planted",1,"<10cm planted","1773","S003MP1","Madagascar","Amadese","Restoration","Restoration","1x1",605,1904,"main","Nested_1x1","Permanent","2","2","3m*3m","Y0"
"''Dracaena reflexa''","planted",1,"<10cm planted","1758","S0015MP42","Madagascar","Amadese","Restoration","Restoration","1x1",606,1905,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1761","S0018MP6","Madagascar","Amadese","Restoration","Restoration","1x1",607,1909,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1766","S0023MP1","Madagascar","Amadese","Restoration","Restoration","1x1",608,1911,"main","Nested_1x1","Permanent","2","2","1.5m*1.5m","Y0"
"''Trachylobium verrucosum''","planted",1,"<10cm planted","1758","S0015MP48","Madagascar","Amadese","Restoration","Restoration","1x1",609,1916,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Trachylobium verrucosum''","planted",1,"<10cm planted","1758","S0015MP49","Madagascar","Amadese","Restoration","Restoration","1x1",610,1917,"main","Nested_1x1","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 x 2m20","Y0"
"''Harungana madagasiensis''","planted",1,"<10cm planted","1758","S0015MP50","Madagascar","Amadese","Restoration","Restoration","1x1",611,1918,"main","Nested_1x1","Permanent","2","2","Les plantes ont été plantée  avec un espacement de 2m20 sur 2m20","Y0"
"Harungana madagascariensis",NA,1,NA,"1761","S0018MP5","Madagascar","Amadese","Restoration","Restoration","1x1",612,1920,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1761","S0018MP9","Madagascar","Amadese","Restoration","Restoration","1x1",613,1925,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1761","S0018MP8","Madagascar","Amadese","Restoration","Restoration","1x1",614,1929,"main","Nested_1x1","Permanent","2","2","2m * 3m","Y0"
"''","don_t_know",NA,"<1cm","1758","S0015MP57","Madagascar","Amadese","Restoration","Restoration","1x1",615,1930,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"<1cm","1758","S0015MP57","Madagascar","Amadese","Restoration","Restoration","1x1",616,1930,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"Trachylobum verrucosum","planted",1,"<10cm planted","1786","S0043MP16","Madagascar","Amadese","Restoration","Restoration","1x1",617,1931,"main","Nested_1x1","Permanent","2","2","2m*2m","Y0"
"None",NA,NA,NA,"1758","S0015MP96","Madagascar","Amadese","Restoration","Restoration","1x1",618,1934,"main","Nested_1x1","Permanent","0","2","5m * 4m","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1749","S0006MP10","Madagascar","Amadese","Restoration","Restoration","1x1",619,1951,"main","Nested_1x1","Permanent","2","2","2m×2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1749","S0006MP2","Madagascar","Amadese","Restoration","Restoration","1x1",620,1954,"main","Nested_1x1","Permanent","2","0","2m×2m","Y0"
"pinus patula","don_t_know",1,"<1cm","1748","S005MP11","Madagascar","Amadese","Restoration","Restoration","1x1",621,1959,"main","Nested_1x1","Permanent","0","0","5m sur 5m","Y0"
"''Albizzia gummifera''","Present",12,"<1cm","1763","S0020MP24","Madagascar","Amadese","Restoration","Restoration","1x1",622,1960,"main","Nested_1x1","Permanent","2","2","Les plantes ont été plantées avec un espacement de 3m sur 3m.
Il y a un espace boisé à l'Ouest.","Y0"
"''Psidium guajara''","Present",5,"<1cm","1763","S0020MP24","Madagascar","Amadese","Restoration","Restoration","1x1",623,1960,"main","Nested_1x1","Permanent","2","2","Les plantes ont été plantées avec un espacement de 3m sur 3m.
Il y a un espace boisé à l'Ouest.","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1749","S0006MP1","Madagascar","Amadese","Restoration","Restoration","1x1",624,1964,"main","Nested_1x1","Permanent","2","2","2m×2m","Y0"
NA,"don_t_know",NA,"<1cm","1763","S0020MP26","Madagascar","Amadese","Restoration","Restoration","1x1",625,1965,"main","Nested_1x1","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","Y0"
NA,"don_t_know",NA,"<1cm","1763","S0020MP26","Madagascar","Amadese","Restoration","Restoration","1x1",626,1965,"main","Nested_1x1","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","Y0"
NA,"don_t_know",NA,"<1cm","1763","S0020MP28","Madagascar","Amadese","Restoration","Restoration","1x1",627,1967,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Thilachium augustifolia''","Present",4,"<1cm","1763","S0020MP28","Madagascar","Amadese","Restoration","Restoration","1x1",628,1967,"main","Nested_1x1","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"Trachylobium verrucosum","planted",1,"<10cm planted","1749","S0006MP11","Madagascar","Amadese","Restoration","Restoration","1x1",629,1969,"main","Nested_1x1","Permanent","2","2","2m×2m","Y0"
"''Intsia bujoga''","planted",1,"<10cm planted","1749","S0006MP16","Madagascar","Amadese","Restoration","Restoration","1x1",630,1971,"main","Nested_1x1","Permanent","0","2","C'est une plantation de ''Intsia bijuga'''' et de ''trachylobium verricosum'' avec une distance 2m20 entre les trouaisons.","Y0"
