"Organization_Name","Site_ID","size_class","Species","Already Present","Planted","Unknown"
"CI Philippines","1742",">10cm","Neonauclea bartlingii",2552.375,NA,NA
"CI Philippines","1742",">10cm","Neonauclea reticulata",5104.75,NA,NA
"CI Philippines","1742",">10cm","Palaquium luzoniense",7657.125,NA,NA
"CI Philippines","1742",">10cm","Parinari glaberrima",17866.625,NA,NA
"CI Philippines","1742",">10cm","Pedicellia fuscescens",2552.375,NA,NA
"CI Philippines","1742",">10cm","Pometia pinnata",7657.125,NA,NA
"CI Philippines","1742",">10cm","Stemonurus luzoniensis",2552.375,NA,NA
"CI Philippines","1742",">10cm","Syzygium nitidum",12761.875,NA,NA
"CI Philippines","1742",">10cm","Syzygium polycephaloides",2552.375,NA,NA
"CI Philippines","1742",">10cm","Syzygium xanthophyllum",2552.375,NA,NA
"CI Philippines","1742",">10cm","Terminalia calamansanai",5104.75,NA,NA
"CI Philippines","1742",">10cm","Terminalia nitens",2552.375,NA,NA
"CI Philippines","1987","1 - 9.9cm","Aglaia edulis",709752.666666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Albizia",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Barringtonia racemosa",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Buchanania arborescens",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Buchanania nitida",1064629,NA,NA
"CI Philippines","1987","1 - 9.9cm","Calophyllum",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Diospyros pyrrhocarpa",354876.333333333,NA,NA
"CI Philippines","1987","1 - 9.9cm","Ficus congesta",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Kleinhovia hospita",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Leucosyke capitellata",354876.333333333,NA,NA
"CI Philippines","1987","1 - 9.9cm","Litsea glutinosa",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Macaranga bicolor",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Macaranga grandifolia",354876.333333333,NA,NA
"CI Philippines","1987","1 - 9.9cm","Macaranga tanarius",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Neonauclea bartlingii",354876.333333333,NA,NA
"CI Philippines","1987","1 - 9.9cm","Neonauclea reticulata",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Stemonurus luzoniensis",177438.166666667,NA,NA
"CI Philippines","1987","1 - 9.9cm","Trichospermum discolor",887190.833333333,NA,NA
"CI Philippines","1987","<1cm","Aglaia edulis",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Barringtonia racemosa",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Glochidion triandrum",3193887,NA,NA
"CI Philippines","1987","<1cm","Leea",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Litsea glutinosa",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Macaranga grandifolia",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Mallotus philippensis",3193887,NA,NA
"CI Philippines","1987","<1cm","Mussaenda philippica",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Stemonurus luzoniensis",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Swietenia mahagoni",1596943.5,NA,NA
"CI Philippines","1987","<1cm","Trichospermum discolor",1596943.5,NA,NA
"CI Philippines","1987",">10cm","Aglaia edulis",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Aglaia llanosiana",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Albizia falcataria",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Artocarpus nitidus",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Chisocheton cumingianus",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Cleidion spiciflorum",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Cratoxylum formosum",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Cryptocarya laevigata",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Diospyros pyrrhocarpa",5323.145,NA,NA
"CI Philippines","1987",">10cm","Ficus stipulata",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Ficus variegata",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Gmelina",5323.145,NA,NA
"CI Philippines","1987",">10cm","Intsia bijuga",7097.52666666667,NA,NA
"CI Philippines","1987",">10cm","Kleinhovia hospita",28390.1066666667,NA,NA
"CI Philippines","1987",">10cm","Litsea glutinosa",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Mallotus philippensis",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Mangifera altissima",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Myristica elliptica",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Myristica philippensis",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Neonauclea bartlingii",5323.145,NA,NA
"CI Philippines","1987",">10cm","Parinari glaberrima",5323.145,NA,NA
"CI Philippines","1987",">10cm","Pleioluma foxworthyi",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Polyscias nodosa",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Pometia pinnata",12420.6716666667,NA,NA
"CI Philippines","1987",">10cm","Pterocymbium tinctorium",7097.52666666667,NA,NA
"CI Philippines","1987",">10cm","Stemonurus luzoniensis",1774.38166666667,NA,NA
"CI Philippines","1987",">10cm","Swietenia mahagoni",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Syzygium polycephaloides",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Talauma villariana",3548.76333333333,NA,NA
"CI Philippines","1987",">10cm","Trichospermum discolor",23066.9616666667,NA,NA
"CI Philippines","211","1 - 9.9cm","Aglaia luzoniensis",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Aglaia rimosa",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Alangium javanicum",93305.5862068966,NA,NA
"CI Philippines","211","1 - 9.9cm","Alstonia scholaris",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Artocarpus blancoi",31101.8620689655,NA,NA
"CI Philippines","211","1 - 9.9cm","Artocarpus heterophyllus",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Artocarpus ovatus",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Atuna racemosa",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Azadirachta excelsa",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Barringtonia asiatica",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Beilschmiedia glomerata",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Buchanania arborescens",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Canarium asperum",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Canthium dicoccum",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Diospyros pyrrhocarpa",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Dipterocarpus grandiflorus",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Drypetes grandifolia",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Dysoxylum cumingianum",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Ficus nota",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Garcinia forbesii",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Garcinia smeathmanii",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Guioa pleuropteris",22215.6157635468,NA,NA
"CI Philippines","211","1 - 9.9cm","Intsia bijuga",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Litsea glutinosa",17772.4926108374,NA,NA
"CI Philippines","211","1 - 9.9cm","Macaranga grandifolia",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Macaranga tanarius",26658.7389162562,NA,NA
"CI Philippines","211","1 - 9.9cm","Mitrephora lanotan",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Mussaenda philippica",22215.6157635468,NA,NA
"CI Philippines","211","1 - 9.9cm","Myristica philippinensis",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Neonauclea formicaria",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Nephelium rambutan",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Palaquium luzoniense",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Palaquium tenuipetiolatum",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Polyscias nodosa",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Pometia pinnata",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Sandoricum vidalii",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Swietenia macrophylla",8886.24630541872,NA,NA
"CI Philippines","211","1 - 9.9cm","Syzygium costulatum",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Syzygium phanerophlebium",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Terminalia calamansanai",48874.354679803,NA,NA
"CI Philippines","211","1 - 9.9cm","Terminalia microcarpa",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Trema orientalis",4443.12315270936,NA,NA
"CI Philippines","211","1 - 9.9cm","Tristaniopsis decorticata",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Tritaxis malayana",13329.3694581281,NA,NA
"CI Philippines","211","1 - 9.9cm","Vitex",4443.12315270936,NA,NA
"CI Philippines","211","<1cm","Aglaia rimosa",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Alangium javanicum",319904.866995074,NA,NA
"CI Philippines","211","<1cm","Artocarpus blancoi",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Barringtonia asiatica",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Buchanania arborescens",119964.325123153,NA,NA
"CI Philippines","211","<1cm","Canarium asperum",119964.325123153,NA,NA
"CI Philippines","211","<1cm","Dimorphocalyx luzoniensis",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Diospyros blancoi",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Diospyros pyrrhocarpa",159952.433497537,NA,NA
"CI Philippines","211","<1cm","Dipterocarpus grandiflorus",199940.541871921,NA,NA
"CI Philippines","211","<1cm","Drypetes grandifolia",119964.325123153,NA,NA
"CI Philippines","211","<1cm","Eugenia rhombea",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Ficus septica",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Garcinia forbesii",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Goniocheton arborescens",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Guioa pleuropteris",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Intsia bijuga",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Koordersiodendron pinnatum",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Leucosyke capitellata",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Macaranga grandifolia",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Macaranga tanarius",119964.325123153,NA,NA
"CI Philippines","211","<1cm","Mitrephora lanotan",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Mussaenda philippica",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Neonauclea formicaria",79976.2167487685,NA,NA
"CI Philippines","211","<1cm","Nephelium lappaceum",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Palaquium luzoniense",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Pouteria villamilii",159952.433497537,NA,NA
"CI Philippines","211","<1cm","Pterospermum diversifolium",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Sandoricum vidalii",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Sapium luzonicum",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Semecarpus cuneiformis",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Swietenia",239928.650246305,NA,NA
"CI Philippines","211","<1cm","Syzygium costulatum",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Syzygium xanthophyllum",39988.1083743842,NA,NA
"CI Philippines","211","<1cm","Terminalia calamansanai",159952.433497537,NA,NA
"CI Philippines","211","<1cm","Tristaniopsis decorticata",79976.2167487685,NA,NA
"CI Philippines","211",">10cm","Acacia mangium",266.587389162562,NA,NA
"CI Philippines","211",">10cm","Aglaia rimosa",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Alangium javanicum",4087.67330049261,NA,NA
"CI Philippines","211",">10cm","Alstonia macrophylla",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Alstonia scholaris",755.330935960591,NA,NA
"CI Philippines","211",">10cm","Anacardium occidentale",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Artocarpus anisophyllus",355.449852216749,NA,NA
"CI Philippines","211",">10cm","Artocarpus blancoi",888.624630541872,NA,NA
"CI Philippines","211",">10cm","Artocarpus heterophyllus",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Artocarpus ovatus",266.587389162562,NA,NA
"CI Philippines","211",">10cm","Atuna racemosa",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Azadirachta excelsa",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Barringtonia asiatica",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Barringtonia macrostachya",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Bauhinia variegata",311.018620689655,NA,NA
"CI Philippines","211",">10cm","Beilschmiedia glomerata",311.018620689655,NA,NA
"CI Philippines","211",">10cm","Buchanania arborescens",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Buchanania nitida",311.018620689655,NA,NA
"CI Philippines","211",">10cm","Calophyllum blancoi",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Canarium asperum",666.468472906404,NA,NA
"CI Philippines","211",">10cm","Canarium luzonicum",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Canthium dicoccum",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Carallia borneensis",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Cinnamomum",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Cratoxylum sumatranum",622.03724137931,NA,NA
"CI Philippines","211",">10cm","Cryptocarya acuminata",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Dehaasia triandra",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Dimorphocalyx luzoniensis",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Diospyros pyrrhocarpa",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Dipterocarpus grandiflorus",666.468472906404,NA,NA
"CI Philippines","211",">10cm","Dysoxylum cumingianum",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Dysoxylum gaudichaudianum",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Eugenia rhombea",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Ficus minahassae",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Ficus nota",844.193399014778,NA,NA
"CI Philippines","211",">10cm","Ficus variegata",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Garcinia forbesii",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Gnetum gnemon",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Gomphandra luzoniensis",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Goniocheton arborescens",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Homalanthus populneus",355.449852216749,NA,NA
"CI Philippines","211",">10cm","Intsia bijuga",399.881083743842,NA,NA
"CI Philippines","211",">10cm","Kokoona ochracea",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Koordersiodendron pinnatum",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Lagerstroemia speciosa",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Litsea glutinosa",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Macaranga grandifolia",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Macaranga tanarius",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Mallotus philippensis",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Mangifera altissima",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Melanolepis multiglandulosa",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Mitrephora lanotan",577.606009852217,NA,NA
"CI Philippines","211",">10cm","Myristica fatua",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Myristica philippinensis",311.018620689655,NA,NA
"CI Philippines","211",">10cm","Nauclea orientalis",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Neonauclea formicaria",488.74354679803,NA,NA
"CI Philippines","211",">10cm","Nephelium lappaceum",222.156157635468,NA,NA
"CI Philippines","211",">10cm","Nephelium rambutan",755.330935960591,NA,NA
"CI Philippines","211",">10cm","Omalanthus fastuosus",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Palaquium luzoniense",266.587389162562,NA,NA
"CI Philippines","211",">10cm","Palaquium tenuipetiolatum",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Pangium edule",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Parkia timoriana",399.881083743842,NA,NA
"CI Philippines","211",">10cm","Polyscias nodosa",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Pometia pinnata",399.881083743842,NA,NA
"CI Philippines","211",">10cm","Pouteria villamilii",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Pterocymbium tinctorium",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Pterospermum diversifolium",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Sandoricum koetjape",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Sandoricum vidalii",1066.34955665025,NA,NA
"CI Philippines","211",">10cm","Sapium luzonicum",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Semecarpus cuneiformis",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Sterculia comosa",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Swietenia",355.449852216749,NA,NA
"CI Philippines","211",">10cm","Swintonia foxworthyi",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Syzygium antisepticum",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Syzygium costulatum",133.293694581281,NA,NA
"CI Philippines","211",">10cm","Syzygium curranii",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Syzygium nervosum",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Syzygium xanthophyllum",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Terminalia calamansanai",755.330935960591,NA,NA
"CI Philippines","211",">10cm","Terminalia nitens",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Toona calantas",44.4312315270936,NA,NA
"CI Philippines","211",">10cm","Tristaniopsis decorticata",177.724926108374,NA,NA
"CI Philippines","211",">10cm","Tritaxis malayana",88.8624630541872,NA,NA
"CI Philippines","211",">10cm","Vitex",44.4312315270936,NA,NA
"CI Philippines","211","<10cm planted","Diospyros blancoi",NA,44.4312315270936,NA
"CI Philippines","211","<10cm planted","Dipterocarpus grandiflorus",NA,710.899704433498,NA
"CI Philippines","211","<10cm planted","Eugenia montalbanica",NA,1155.21201970443,NA
"CI Philippines","211","<10cm planted","Intsia bijuga",NA,118498.094482759,NA
"CI Philippines","211","<10cm planted","Pouteria villamilii",NA,44.4312315270936,NA
"CI Philippines","211","<10cm planted","Pterocarpus indicus",NA,577.606009852217,NA
"CI Philippines","211","<10cm planted","Swietenia",NA,1377.3681773399,NA
"FAFIALA","1794","<10cm planted","Coffea robusta",NA,128.299793656534,NA
"FAFIALA","1795","1 - 9.9cm","Albizia",14823.0282127852,NA,NA
"FAFIALA","1795","1 - 9.9cm","Albizia gummifera",11460.0536870096,NA,NA
"FAFIALA","1795","1 - 9.9cm","Baudouinia fluggeiformis",4252.35621854277,NA,NA
"FAFIALA","1795","1 - 9.9cm","Brachylaena perrieri",27.7931778989723,NA,NA
"FAFIALA","1795","1 - 9.9cm","Canarium madagascariense",463.219631649539,NA,NA
"FAFIALA","1795","1 - 9.9cm","Desmodium",4168.97668484585,NA,NA
"FAFIALA","1795","1 - 9.9cm","Desmodium barbatum",24295.8696800183,NA,NA
"FAFIALA","1795","1 - 9.9cm","Dracaena reflexa",138.965889494862,NA,NA
"FAFIALA","1795","1 - 9.9cm","Eucalyptus robusta",4321.8391632902,NA,NA
"FAFIALA","1795","1 - 9.9cm","Harungana madagascariensis",22512.4740981676,NA,NA
"FAFIALA","1795","1 - 9.9cm","Jusrica sp",27.7931778989723,NA,NA
"FAFIALA","1795","1 - 9.9cm","Nuxia capitata",44033.6581846052,NA,NA
"FAFIALA","1795","1 - 9.9cm","Pachytrophe obovata",319.621545838182,NA,NA
"FAFIALA","1795","1 - 9.9cm","Psiadia altissima",491.012809548511,NA,NA
"FAFIALA","1795","1 - 9.9cm","Psidium guajava",14582.1540043275,NA,NA
"FAFIALA","1795","1 - 9.9cm","Thilachium angustifolium",3816.9297647922,NA,NA
"FAFIALA","1795","1 - 9.9cm","Trema orientalis",41.6897668484585,NA,NA
"FAFIALA","1795","1 - 9.9cm","Uapaca thouarsii",926.439263299078,NA,NA
"FAFIALA","1795","1 - 9.9cm","Voapika aluaudi",463.219631649539,NA,NA
"FAFIALA","1795","1 - 9.9cm","Weinmannia rutenbergii",13.8965889494862,NA,NA
"FAFIALA","1795","<1cm","Dracaena reflexa",12506.9300545376,NA,NA
"FAFIALA","1795","<1cm","Harungana madagascariensis",12506.9300545376,NA,NA
"FAFIALA","1795","<1cm","Nuxia capitata",50027.7202181502,NA,NA
"FAFIALA","1795","<1cm","Psidium guajava",325180.181417976,NA,NA
"FAFIALA","1795","<1cm","Thilachium angustifolium",12506.9300545376,NA,NA
"FAFIALA","1795",">10cm","Albizia gummifera",88.0117300134124,NA,NA
"FAFIALA","1795",">10cm","Baudouinia fluggeiformis",13.8965889494862,NA,NA
"FAFIALA","1795",">10cm","Brachylaena perrieri",34.7414723737154,NA,NA
"FAFIALA","1795",">10cm","Entada louvelii",9.26439263299078,NA,NA
"FAFIALA","1795",">10cm","Eucalyptus robusta",178.339558185072,NA,NA
"FAFIALA","1795",">10cm","Ficus lutea",18.5287852659816,NA,NA
"FAFIALA","1795",">10cm","Harungana madagascariensis",23.1609815824769,NA,NA
"FAFIALA","1795",">10cm","Monoporus paludosus",4.63219631649539,NA,NA
"FAFIALA","1795",">10cm","Tambourissa baronii",37.0575705319631,NA,NA
"FAFIALA","1795",">10cm","Tambourissa madagascariensis",13.8965889494862,NA,NA
"FAFIALA","1795",">1cm","Eucalyptus robusta",1389.65889494862,NA,NA
"FAFIALA","1795",">1cm","Psidium guajava",5558.63557979447,NA,NA
"FAFIALA","1795","<10cm planted","Albizia gummifera",NA,2709.8348451498,NA
"FAFIALA","1795","<10cm planted","Andrarezina",NA,833.79533696917,NA
"FAFIALA","1795","<10cm planted","Baudouinia fluggeiformis",NA,277.931778989723,NA
"FAFIALA","1795","<10cm planted","Cafe",NA,69.4829447474308,NA
"FAFIALA","1795","<10cm planted","Citrus",NA,13.8965889494862,NA
"FAFIALA","1795","<10cm planted","Citrus sinensis",NA,5433.56627924909,NA
"FAFIALA","1795","<10cm planted","Coffea",NA,444.690846383557,NA
"FAFIALA","1795","<10cm planted","Coffea arabica",NA,1598.10772919091,NA
"FAFIALA","1795","<10cm planted","Coffea millotii",NA,819.898748019684,NA
"FAFIALA","1795","<10cm planted","Coffea robusta",NA,5628.1185245419,NA
"FAFIALA","1795","<10cm planted","Dracaena reflexa",NA,144302.179651464,NA
"FAFIALA","1795","<10cm planted","Ficus megapoda",NA,1709.2804407868,NA
"FAFIALA","1795","<10cm planted","Ficus polita",NA,1361.86571704964,NA
"FAFIALA","1795","<10cm planted","Ficus reflexa",NA,667.036269575336,NA
"FAFIALA","1795","<10cm planted","Haronga madagascariensis",NA,2015.00539767549,NA
"FAFIALA","1795","<10cm planted","Harungana madagascariensis",NA,154224.344161397,NA
"FAFIALA","1795","<10cm planted","Intsia bijuga",NA,9713.71567569083,NA
"FAFIALA","1795","<10cm planted","Leucaena",NA,150041.470887602,NA
"FAFIALA","1795","<10cm planted","Litchi",NA,597.553324827905,NA
"FAFIALA","1795","<10cm planted","Litchi chinensis",NA,444.690846383557,NA
"FAFIALA","1795","<10cm planted","Mangifera indica",NA,125.069300545376,NA
"FAFIALA","1795","<10cm planted","Morus alba",NA,305.724956888696,NA
"FAFIALA","1795","<10cm planted","Nuxia capitata",NA,180.65565634332,NA
"FAFIALA","1795","<10cm planted","Prunus persica",NA,875.485103817629,NA
"FAFIALA","1795","<10cm planted","Psiadia altissima",NA,13.8965889494862,NA
"FAFIALA","1795","<10cm planted","Spondias dulcis",NA,1125.62370490838,NA
"FAFIALA","1795","<10cm planted","Syzygium aromaticum",NA,1361.86571704964,NA
"FAFIALA","1795","<10cm planted","Trachydium verrucosum",NA,1153.41688280735,NA
"FAFIALA","1795","<10cm planted","Trachylobium verrucosum",NA,3126.73251363439,NA
"FAFIALA","1795","<10cm planted","Trema orientalis",NA,60936.5425434968,NA
"FAFIALA","1795","<10cm planted","Volomborona",NA,125.069300545376,NA
"FAFIALA","1795","<10cm planted","Weinmannia rutenbergii",NA,13.8965889494862,NA
"FAFIALA","1795","1 - 9.9cm","Clidemia hirta",NA,NA,2779.31778989723
"FAFIALA","1796","1 - 9.9cm","Albizia gummifera",24.803803178569,NA,NA
"FAFIALA","1796","1 - 9.9cm","Aloe serra",413.396719642816,NA,NA
"FAFIALA","1796","1 - 9.9cm","Brachylaena perrieri",124.019015892845,NA,NA
"FAFIALA","1796","1 - 9.9cm","Desmodium",12.4019015892845,NA,NA
"FAFIALA","1796","1 - 9.9cm","Desmodium barbatum",11161.711430356,NA,NA
"FAFIALA","1796","1 - 9.9cm","Entada louvelii",1240.19015892845,NA,1240.19015892845
"FAFIALA","1796","1 - 9.9cm","Harungana madagascariensis",1240.19015892845,NA,NA
"FAFIALA","1796","1 - 9.9cm","Nuxia capitata",297.645638142827,NA,NA
"FAFIALA","1796","1 - 9.9cm","Pachytrophe obovata",37.2057047678534,NA,NA
"FAFIALA","1796","1 - 9.9cm","Psidium guajava",471.27226039281,NA,NA
"FAFIALA","1796","1 - 9.9cm","Weinmannia madagascariensis",260.439933374974,NA,NA
"FAFIALA","1796","1 - 9.9cm","Weinmannia rutenbergii",413.396719642816,NA,413.396719642816
"FAFIALA","1796","<1cm","Brachylaena perrieri",44646.8457214241,NA,NA
"FAFIALA","1796",">10cm","Eugenia jambolana",161.224720660698,NA,NA
"FAFIALA","1796",">10cm","Harungana madagascariensis",248.03803178569,NA,NA
"FAFIALA","1796",">10cm","Syzygium parkeri",37.2057047678534,NA,NA
"FAFIALA","1796",">1cm","Brachylaena perrieri",55808.5571517801,NA,NA
"FAFIALA","1796","<10cm planted","Albizia gummifera",NA,136.420917482129,NA
"FAFIALA","1796","<10cm planted","Clidemia hirta",NA,12.4019015892845,NA
"FAFIALA","1796","<10cm planted","Coffea robusta",NA,669.702685821362,NA
"FAFIALA","1796","<10cm planted","Dracaena reflexa",NA,9301.42619196336,NA
"FAFIALA","1796","<10cm planted","Ficus reflexa",NA,111.61711430356,NA
"FAFIALA","1796","<10cm planted","Harungana madagascariensis",NA,18193.5896314803,NA
"FAFIALA","1796","<10cm planted","Litchi chinensis",NA,272.841834964258,NA
"FAFIALA","1796","<10cm planted","Mangifera indica",NA,37.2057047678534,NA
