"","tree_data.Species","tree_data._index","tree_data._parent_index","tree_data._parent_table_name","tree_data.Data_type","tree_data.Number_of_trees","tree_data.Tree_type","tree_data.plot_type","tree_data._id","tree_data._parent_table","submitted_name","matched_name2","data_source_title","score","genus_name","family_data_out"
"1391",NA,1,7,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189528232,"main",NA,NA,NA,NA,NA,NA
"1392",NA,1,8,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189529455,"main",NA,NA,NA,NA,NA,NA
"1393",NA,1,9,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189530391,"main",NA,NA,NA,NA,NA,NA
"1394",NA,1,10,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189531213,"main",NA,NA,NA,NA,NA,NA
"1395",NA,1,11,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189532405,"main",NA,NA,NA,NA,NA,NA
"1396",NA,1,12,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189551226,"main",NA,NA,NA,NA,NA,NA
"1397",NA,1,13,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189563709,"main",NA,NA,NA,NA,NA,NA
"1398",NA,1,14,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189663249,"main",NA,NA,NA,NA,NA,NA
"1399",NA,1,15,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189663315,"main",NA,NA,NA,NA,NA,NA
"1400",NA,1,16,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189663334,"main",NA,NA,NA,NA,NA,NA
"1401",NA,1,17,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189663359,"main",NA,NA,NA,NA,NA,NA
"1402",NA,1,18,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189663391,"main",NA,NA,NA,NA,NA,NA
"1403",NA,1,19,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",189725199,"main",NA,NA,NA,NA,NA,NA
"1404",NA,1,20,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190955924,"main",NA,NA,NA,NA,NA,NA
"1405",NA,1,21,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190955945,"main",NA,NA,NA,NA,NA,NA
"1406",NA,1,22,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190955967,"main",NA,NA,NA,NA,NA,NA
"1407",NA,1,23,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190955982,"main",NA,NA,NA,NA,NA,NA
"1408",NA,1,24,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956010,"main",NA,NA,NA,NA,NA,NA
"1409",NA,1,25,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956049,"main",NA,NA,NA,NA,NA,NA
"1410",NA,1,26,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956064,"main",NA,NA,NA,NA,NA,NA
"1411",NA,1,27,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956088,"main",NA,NA,NA,NA,NA,NA
"1412",NA,1,28,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956140,"main",NA,NA,NA,NA,NA,NA
"1413",NA,1,29,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956170,"main",NA,NA,NA,NA,NA,NA
"1414",NA,1,30,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956190,"main",NA,NA,NA,NA,NA,NA
"1415",NA,1,31,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956218,"main",NA,NA,NA,NA,NA,NA
"1416",NA,1,32,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956247,"main",NA,NA,NA,NA,NA,NA
"1417",NA,1,33,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956306,"main",NA,NA,NA,NA,NA,NA
"1418",NA,1,34,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956376,"main",NA,NA,NA,NA,NA,NA
"1419",NA,1,35,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956404,"main",NA,NA,NA,NA,NA,NA
"1420",NA,1,36,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956437,"main",NA,NA,NA,NA,NA,NA
"1421",NA,1,37,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956468,"main",NA,NA,NA,NA,NA,NA
"1422",NA,1,38,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956469,"main",NA,NA,NA,NA,NA,NA
"1423",NA,1,39,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",190956488,"main",NA,NA,NA,NA,NA,NA
"1424",NA,1,40,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",206438443,"main",NA,NA,NA,NA,NA,NA
"1425",NA,1,50,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",223397416,"main",NA,NA,NA,NA,NA,NA
"1426",NA,1,51,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",224763824,"main",NA,NA,NA,NA,NA,NA
"1427",NA,1,52,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",225333314,"main",NA,NA,NA,NA,NA,NA
"1428",NA,1,59,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",227314389,"main",NA,NA,NA,NA,NA,NA
"1429",NA,1,60,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",227314781,"main",NA,NA,NA,NA,NA,NA
"1430",NA,1,61,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",227315654,"main",NA,NA,NA,NA,NA,NA
"1431",NA,1,62,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",227316281,"main",NA,NA,NA,NA,NA,NA
"1432",NA,1,63,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",227317741,"main",NA,NA,NA,NA,NA,NA
"1433",NA,1,86,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229325946,"main",NA,NA,NA,NA,NA,NA
"1434",NA,1,88,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229326523,"main",NA,NA,NA,NA,NA,NA
"1435",NA,1,89,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229326643,"main",NA,NA,NA,NA,NA,NA
"1436",NA,1,92,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229327028,"main",NA,NA,NA,NA,NA,NA
"1437",NA,1,93,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229327138,"main",NA,NA,NA,NA,NA,NA
"1438",NA,1,99,NA,"group_ka7vj63",NA,"don_t_know","3x3m within 30x30m",229426516,"main",NA,NA,NA,NA,NA,NA
"1439",NA,1,103,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",229426644,"main",NA,NA,NA,NA,NA,NA
"1440",NA,1,105,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232553701,"main",NA,NA,NA,NA,NA,NA
"1441",NA,1,106,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232553738,"main",NA,NA,NA,NA,NA,NA
"1442",NA,1,107,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232553842,"main",NA,NA,NA,NA,NA,NA
"1443",NA,1,108,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232554131,"main",NA,NA,NA,NA,NA,NA
"1444",NA,1,109,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232554307,"main",NA,NA,NA,NA,NA,NA
"1445",NA,1,110,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232554472,"main",NA,NA,NA,NA,NA,NA
"1446",NA,1,111,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232554606,"main",NA,NA,NA,NA,NA,NA
"1447",NA,1,112,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232554779,"main",NA,NA,NA,NA,NA,NA
"1448",NA,1,113,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232555069,"main",NA,NA,NA,NA,NA,NA
"1449",NA,1,114,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232555260,"main",NA,NA,NA,NA,NA,NA
"1450",NA,1,115,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232555418,"main",NA,NA,NA,NA,NA,NA
"1451",NA,1,116,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232555570,"main",NA,NA,NA,NA,NA,NA
"1452",NA,1,117,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556156,"main",NA,NA,NA,NA,NA,NA
"1453",NA,1,118,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556207,"main",NA,NA,NA,NA,NA,NA
"1454",NA,1,119,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556252,"main",NA,NA,NA,NA,NA,NA
"1455",NA,1,120,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556387,"main",NA,NA,NA,NA,NA,NA
"1456",NA,1,121,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556509,"main",NA,NA,NA,NA,NA,NA
"1457",NA,1,122,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556710,"main",NA,NA,NA,NA,NA,NA
"1458",NA,1,123,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232556854,"main",NA,NA,NA,NA,NA,NA
"1459",NA,1,124,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232557364,"main",NA,NA,NA,NA,NA,NA
"1460",NA,1,125,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232557424,"main",NA,NA,NA,NA,NA,NA
"1461",NA,1,126,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232557509,"main",NA,NA,NA,NA,NA,NA
"1462",NA,1,127,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232557775,"main",NA,NA,NA,NA,NA,NA
"1463",NA,1,128,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232557910,"main",NA,NA,NA,NA,NA,NA
"1464",NA,1,129,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232558061,"main",NA,NA,NA,NA,NA,NA
"1465",NA,1,130,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232558609,"main",NA,NA,NA,NA,NA,NA
"1466",NA,1,131,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232558652,"main",NA,NA,NA,NA,NA,NA
"1467",NA,1,133,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232559067,"main",NA,NA,NA,NA,NA,NA
"1468",NA,1,134,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232559277,"main",NA,NA,NA,NA,NA,NA
"1469",NA,1,135,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232559459,"main",NA,NA,NA,NA,NA,NA
"1470",NA,1,136,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232559601,"main",NA,NA,NA,NA,NA,NA
"1471",NA,1,137,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232559850,"main",NA,NA,NA,NA,NA,NA
"1472",NA,1,138,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232560095,"main",NA,NA,NA,NA,NA,NA
"1473",NA,1,139,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232560330,"main",NA,NA,NA,NA,NA,NA
"1474",NA,1,140,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232560451,"main",NA,NA,NA,NA,NA,NA
"1475",NA,1,141,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232560674,"main",NA,NA,NA,NA,NA,NA
"1476",NA,1,142,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232560864,"main",NA,NA,NA,NA,NA,NA
"1477",NA,1,143,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232561773,"main",NA,NA,NA,NA,NA,NA
"1478",NA,1,144,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232561828,"main",NA,NA,NA,NA,NA,NA
"1479",NA,1,145,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232561903,"main",NA,NA,NA,NA,NA,NA
"1480",NA,1,146,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232562121,"main",NA,NA,NA,NA,NA,NA
"1481",NA,1,147,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232562521,"main",NA,NA,NA,NA,NA,NA
"1482",NA,1,148,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232562628,"main",NA,NA,NA,NA,NA,NA
"1483",NA,1,149,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232562984,"main",NA,NA,NA,NA,NA,NA
"1484",NA,1,150,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232563270,"main",NA,NA,NA,NA,NA,NA
"1485",NA,1,151,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232563463,"main",NA,NA,NA,NA,NA,NA
"1486",NA,1,152,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232563695,"main",NA,NA,NA,NA,NA,NA
"1487",NA,1,153,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232564062,"main",NA,NA,NA,NA,NA,NA
"1488",NA,1,154,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232564140,"main",NA,NA,NA,NA,NA,NA
"1489",NA,1,155,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232742742,"main",NA,NA,NA,NA,NA,NA
"1490",NA,1,156,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232748411,"main",NA,NA,NA,NA,NA,NA
"1491",NA,1,157,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232759960,"main",NA,NA,NA,NA,NA,NA
"1492",NA,1,159,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232763212,"main",NA,NA,NA,NA,NA,NA
"1493",NA,1,160,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232765841,"main",NA,NA,NA,NA,NA,NA
"1494",NA,1,161,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232772835,"main",NA,NA,NA,NA,NA,NA
"1495",NA,1,162,NA,"group_ka7vj63",NA,NA,"3x3m within 30x30m",232774002,"main",NA,NA,NA,NA,NA,NA
"1496",NA,1,1,NA,"group_qr1fe53",NA,NA,"1x1m",163622967,"main",NA,NA,NA,NA,NA,NA
"1497",NA,1,2,NA,"group_qr1fe53",NA,NA,"1x1m",189066260,"main",NA,NA,NA,NA,NA,NA
"1498",NA,1,3,NA,"group_qr1fe53",NA,NA,"1x1m",189469011,"main",NA,NA,NA,NA,NA,NA
"1499",NA,1,4,NA,"group_qr1fe53",NA,NA,"1x1m",189528021,"main",NA,NA,NA,NA,NA,NA
"1500",NA,1,5,NA,"group_qr1fe53",NA,NA,"1x1m",189528140,"main",NA,NA,NA,NA,NA,NA
"1501",NA,1,6,NA,"group_qr1fe53",NA,NA,"1x1m",189528190,"main",NA,NA,NA,NA,NA,NA
"1502",NA,1,7,NA,"group_qr1fe53",NA,NA,"1x1m",189528232,"main",NA,NA,NA,NA,NA,NA
"1503",NA,1,8,NA,"group_qr1fe53",NA,NA,"1x1m",189529455,"main",NA,NA,NA,NA,NA,NA
"1504",NA,1,9,NA,"group_qr1fe53",NA,NA,"1x1m",189530391,"main",NA,NA,NA,NA,NA,NA
"1505",NA,1,10,NA,"group_qr1fe53",NA,NA,"1x1m",189531213,"main",NA,NA,NA,NA,NA,NA
"1506",NA,1,11,NA,"group_qr1fe53",NA,NA,"1x1m",189532405,"main",NA,NA,NA,NA,NA,NA
"1507",NA,1,12,NA,"group_qr1fe53",NA,NA,"1x1m",189551226,"main",NA,NA,NA,NA,NA,NA
"1508",NA,1,13,NA,"group_qr1fe53",NA,NA,"1x1m",189563709,"main",NA,NA,NA,NA,NA,NA
"1509",NA,1,14,NA,"group_qr1fe53",NA,NA,"1x1m",189663249,"main",NA,NA,NA,NA,NA,NA
"1510",NA,1,15,NA,"group_qr1fe53",NA,NA,"1x1m",189663315,"main",NA,NA,NA,NA,NA,NA
"1511",NA,1,16,NA,"group_qr1fe53",NA,NA,"1x1m",189663334,"main",NA,NA,NA,NA,NA,NA
"1512",NA,1,17,NA,"group_qr1fe53",NA,NA,"1x1m",189663359,"main",NA,NA,NA,NA,NA,NA
"1513",NA,1,18,NA,"group_qr1fe53",NA,NA,"1x1m",189663391,"main",NA,NA,NA,NA,NA,NA
"1514",NA,1,19,NA,"group_qr1fe53",NA,NA,"1x1m",189725199,"main",NA,NA,NA,NA,NA,NA
"1515",NA,1,20,NA,"group_qr1fe53",NA,NA,"1x1m",190955924,"main",NA,NA,NA,NA,NA,NA
"1516",NA,1,21,NA,"group_qr1fe53",NA,NA,"1x1m",190955945,"main",NA,NA,NA,NA,NA,NA
"1517",NA,1,22,NA,"group_qr1fe53",NA,NA,"1x1m",190955967,"main",NA,NA,NA,NA,NA,NA
"1518",NA,1,23,NA,"group_qr1fe53",NA,NA,"1x1m",190955982,"main",NA,NA,NA,NA,NA,NA
"1519",NA,1,24,NA,"group_qr1fe53",NA,NA,"1x1m",190956010,"main",NA,NA,NA,NA,NA,NA
"1520",NA,1,25,NA,"group_qr1fe53",NA,NA,"1x1m",190956049,"main",NA,NA,NA,NA,NA,NA
"1521",NA,1,26,NA,"group_qr1fe53",NA,NA,"1x1m",190956064,"main",NA,NA,NA,NA,NA,NA
"1522",NA,1,27,NA,"group_qr1fe53",NA,NA,"1x1m",190956088,"main",NA,NA,NA,NA,NA,NA
"1523",NA,1,28,NA,"group_qr1fe53",NA,NA,"1x1m",190956140,"main",NA,NA,NA,NA,NA,NA
"1524",NA,1,29,NA,"group_qr1fe53",NA,NA,"1x1m",190956170,"main",NA,NA,NA,NA,NA,NA
"1525",NA,1,30,NA,"group_qr1fe53",NA,NA,"1x1m",190956190,"main",NA,NA,NA,NA,NA,NA
"1526",NA,1,31,NA,"group_qr1fe53",NA,NA,"1x1m",190956218,"main",NA,NA,NA,NA,NA,NA
"1527",NA,1,32,NA,"group_qr1fe53",NA,NA,"1x1m",190956247,"main",NA,NA,NA,NA,NA,NA
"1528",NA,1,33,NA,"group_qr1fe53",NA,NA,"1x1m",190956306,"main",NA,NA,NA,NA,NA,NA
"1529",NA,1,34,NA,"group_qr1fe53",NA,NA,"1x1m",190956376,"main",NA,NA,NA,NA,NA,NA
"1530",NA,1,35,NA,"group_qr1fe53",NA,NA,"1x1m",190956404,"main",NA,NA,NA,NA,NA,NA
"1531",NA,1,36,NA,"group_qr1fe53",NA,NA,"1x1m",190956437,"main",NA,NA,NA,NA,NA,NA
"1532",NA,1,37,NA,"group_qr1fe53",NA,NA,"1x1m",190956468,"main",NA,NA,NA,NA,NA,NA
"1533",NA,1,38,NA,"group_qr1fe53",NA,NA,"1x1m",190956469,"main",NA,NA,NA,NA,NA,NA
"1534",NA,1,39,NA,"group_qr1fe53",NA,NA,"1x1m",190956488,"main",NA,NA,NA,NA,NA,NA
"1535",NA,1,40,NA,"group_qr1fe53",NA,NA,"1x1m",206438443,"main",NA,NA,NA,NA,NA,NA
"1536",NA,1,41,NA,"group_qr1fe53",NA,NA,"1x1m",206440717,"main",NA,NA,NA,NA,NA,NA
"1537",NA,1,42,NA,"group_qr1fe53",NA,NA,"1x1m",209222202,"main",NA,NA,NA,NA,NA,NA
"1538",NA,1,43,NA,"group_qr1fe53",NA,NA,"1x1m",209227370,"main",NA,NA,NA,NA,NA,NA
"1539",NA,1,44,NA,"group_qr1fe53",NA,NA,"1x1m",209230939,"main",NA,NA,NA,NA,NA,NA
"1540",NA,1,50,NA,"group_qr1fe53",NA,NA,"1x1m",223397416,"main",NA,NA,NA,NA,NA,NA
"1541",NA,1,51,NA,"group_qr1fe53",NA,NA,"1x1m",224763824,"main",NA,NA,NA,NA,NA,NA
"1542",NA,1,52,NA,"group_qr1fe53",NA,NA,"1x1m",225333314,"main",NA,NA,NA,NA,NA,NA
"1543",NA,1,53,NA,"group_qr1fe53",NA,NA,"1x1m",225333642,"main",NA,NA,NA,NA,NA,NA
"1544",NA,1,54,NA,"group_qr1fe53",NA,NA,"1x1m",225428768,"main",NA,NA,NA,NA,NA,NA
"1545",NA,1,55,NA,"group_qr1fe53",NA,NA,"1x1m",225494696,"main",NA,NA,NA,NA,NA,NA
"1546",NA,1,56,NA,"group_qr1fe53",NA,NA,"1x1m",225495251,"main",NA,NA,NA,NA,NA,NA
"1547",NA,1,59,NA,"group_qr1fe53",NA,NA,"1x1m",227314389,"main",NA,NA,NA,NA,NA,NA
"1548",NA,1,60,NA,"group_qr1fe53",NA,NA,"1x1m",227314781,"main",NA,NA,NA,NA,NA,NA
"1549",NA,1,61,NA,"group_qr1fe53",NA,NA,"1x1m",227315654,"main",NA,NA,NA,NA,NA,NA
"1550",NA,1,62,NA,"group_qr1fe53",NA,NA,"1x1m",227316281,"main",NA,NA,NA,NA,NA,NA
"1551",NA,1,64,NA,"group_qr1fe53",NA,NA,"1x1m",228159173,"main",NA,NA,NA,NA,NA,NA
"1552",NA,1,65,NA,"group_qr1fe53",NA,NA,"1x1m",228159634,"main",NA,NA,NA,NA,NA,NA
"1553",NA,1,66,NA,"group_qr1fe53",NA,NA,"1x1m",228160743,"main",NA,NA,NA,NA,NA,NA
"1554",NA,1,69,NA,"group_qr1fe53",NA,NA,"1x1m",229302073,"main",NA,NA,NA,NA,NA,NA
"1555",NA,1,70,NA,"group_qr1fe53",NA,NA,"1x1m",229302368,"main",NA,NA,NA,NA,NA,NA
"1556",NA,1,80,NA,"group_qr1fe53",NA,NA,"1x1m",229321864,"main",NA,NA,NA,NA,NA,NA
"1557",NA,1,84,NA,"group_qr1fe53",NA,NA,"1x1m",229325609,"main",NA,NA,NA,NA,NA,NA
"1558",NA,1,86,NA,"group_qr1fe53",NA,NA,"1x1m",229325946,"main",NA,NA,NA,NA,NA,NA
"1559",NA,1,87,NA,"group_qr1fe53",NA,NA,"1x1m",229326124,"main",NA,NA,NA,NA,NA,NA
"1560",NA,1,89,NA,"group_qr1fe53",NA,NA,"1x1m",229326643,"main",NA,NA,NA,NA,NA,NA
"1561",NA,1,91,NA,"group_qr1fe53",NA,NA,"1x1m",229326839,"main",NA,NA,NA,NA,NA,NA
"1562",NA,1,92,NA,"group_qr1fe53",NA,NA,"1x1m",229327028,"main",NA,NA,NA,NA,NA,NA
"1563",NA,1,93,NA,"group_qr1fe53",NA,NA,"1x1m",229327138,"main",NA,NA,NA,NA,NA,NA
"1564",NA,1,94,NA,"group_qr1fe53",NA,NA,"1x1m",229426328,"main",NA,NA,NA,NA,NA,NA
"1565",NA,1,95,NA,"group_qr1fe53",NA,NA,"1x1m",229426361,"main",NA,NA,NA,NA,NA,NA
"1566",NA,1,96,NA,"group_qr1fe53",NA,NA,"1x1m",229426380,"main",NA,NA,NA,NA,NA,NA
"1567",NA,1,97,NA,"group_qr1fe53",NA,NA,"1x1m",229426408,"main",NA,NA,NA,NA,NA,NA
"1568",NA,1,98,NA,"group_qr1fe53",NA,NA,"1x1m",229426458,"main",NA,NA,NA,NA,NA,NA
"1569",NA,1,99,NA,"group_qr1fe53",NA,NA,"1x1m",229426516,"main",NA,NA,NA,NA,NA,NA
"1570",NA,1,100,NA,"group_qr1fe53",NA,NA,"1x1m",229426542,"main",NA,NA,NA,NA,NA,NA
"1571",NA,1,101,NA,"group_qr1fe53",NA,NA,"1x1m",229426589,"main",NA,NA,NA,NA,NA,NA
"1572",NA,1,102,NA,"group_qr1fe53",NA,NA,"1x1m",229426624,"main",NA,NA,NA,NA,NA,NA
"1573",NA,1,103,NA,"group_qr1fe53",NA,NA,"1x1m",229426644,"main",NA,NA,NA,NA,NA,NA
"1574",NA,1,104,NA,"group_qr1fe53",NA,NA,"1x1m",229844564,"main",NA,NA,NA,NA,NA,NA
"1575",NA,1,105,NA,"group_qr1fe53",NA,NA,"1x1m",232553701,"main",NA,NA,NA,NA,NA,NA
"1576",NA,1,106,NA,"group_qr1fe53",NA,NA,"1x1m",232553738,"main",NA,NA,NA,NA,NA,NA
"1577",NA,1,107,NA,"group_qr1fe53",NA,NA,"1x1m",232553842,"main",NA,NA,NA,NA,NA,NA
"1578",NA,1,108,NA,"group_qr1fe53",NA,NA,"1x1m",232554131,"main",NA,NA,NA,NA,NA,NA
"1579",NA,1,109,NA,"group_qr1fe53",NA,NA,"1x1m",232554307,"main",NA,NA,NA,NA,NA,NA
"1580",NA,1,110,NA,"group_qr1fe53",NA,NA,"1x1m",232554472,"main",NA,NA,NA,NA,NA,NA
"1581",NA,1,111,NA,"group_qr1fe53",NA,NA,"1x1m",232554606,"main",NA,NA,NA,NA,NA,NA
"1582",NA,1,112,NA,"group_qr1fe53",NA,NA,"1x1m",232554779,"main",NA,NA,NA,NA,NA,NA
"1583",NA,1,113,NA,"group_qr1fe53",NA,NA,"1x1m",232555069,"main",NA,NA,NA,NA,NA,NA
"1584",NA,1,114,NA,"group_qr1fe53",NA,NA,"1x1m",232555260,"main",NA,NA,NA,NA,NA,NA
"1585",NA,1,115,NA,"group_qr1fe53",NA,NA,"1x1m",232555418,"main",NA,NA,NA,NA,NA,NA
"1586",NA,1,116,NA,"group_qr1fe53",NA,NA,"1x1m",232555570,"main",NA,NA,NA,NA,NA,NA
"1587",NA,1,117,NA,"group_qr1fe53",NA,NA,"1x1m",232556156,"main",NA,NA,NA,NA,NA,NA
"1588",NA,1,118,NA,"group_qr1fe53",NA,NA,"1x1m",232556207,"main",NA,NA,NA,NA,NA,NA
"1589",NA,1,119,NA,"group_qr1fe53",NA,NA,"1x1m",232556252,"main",NA,NA,NA,NA,NA,NA
"1590",NA,1,120,NA,"group_qr1fe53",NA,NA,"1x1m",232556387,"main",NA,NA,NA,NA,NA,NA
"1591",NA,1,121,NA,"group_qr1fe53",NA,NA,"1x1m",232556509,"main",NA,NA,NA,NA,NA,NA
"1592",NA,1,122,NA,"group_qr1fe53",NA,NA,"1x1m",232556710,"main",NA,NA,NA,NA,NA,NA
"1593",NA,1,123,NA,"group_qr1fe53",NA,NA,"1x1m",232556854,"main",NA,NA,NA,NA,NA,NA
"1594",NA,1,124,NA,"group_qr1fe53",NA,NA,"1x1m",232557364,"main",NA,NA,NA,NA,NA,NA
"1595",NA,1,125,NA,"group_qr1fe53",NA,NA,"1x1m",232557424,"main",NA,NA,NA,NA,NA,NA
"1596",NA,1,126,NA,"group_qr1fe53",NA,NA,"1x1m",232557509,"main",NA,NA,NA,NA,NA,NA
"1597",NA,1,127,NA,"group_qr1fe53",NA,NA,"1x1m",232557775,"main",NA,NA,NA,NA,NA,NA
"1598",NA,1,128,NA,"group_qr1fe53",NA,NA,"1x1m",232557910,"main",NA,NA,NA,NA,NA,NA
"1599",NA,1,129,NA,"group_qr1fe53",NA,NA,"1x1m",232558061,"main",NA,NA,NA,NA,NA,NA
"1600",NA,1,130,NA,"group_qr1fe53",NA,NA,"1x1m",232558609,"main",NA,NA,NA,NA,NA,NA
"1601",NA,1,131,NA,"group_qr1fe53",NA,NA,"1x1m",232558652,"main",NA,NA,NA,NA,NA,NA
"1602",NA,1,132,NA,"group_qr1fe53",NA,NA,"1x1m",232558769,"main",NA,NA,NA,NA,NA,NA
"1603",NA,1,133,NA,"group_qr1fe53",NA,NA,"1x1m",232559067,"main",NA,NA,NA,NA,NA,NA
"1604",NA,1,134,NA,"group_qr1fe53",NA,NA,"1x1m",232559277,"main",NA,NA,NA,NA,NA,NA
"1605",NA,1,135,NA,"group_qr1fe53",NA,NA,"1x1m",232559459,"main",NA,NA,NA,NA,NA,NA
"1606",NA,1,136,NA,"group_qr1fe53",NA,NA,"1x1m",232559601,"main",NA,NA,NA,NA,NA,NA
