"Plot_ID","Site_ID","SiteType","Plot_Type","Country","Organization_Name","Plot_Permanence","Monitoring_Plot_Size","Strata_Number","Timeframe","Date","Resample_Main_Plot","Resample_3x3_Subplot","OtherTime","Start_Time","End_Time","SiteSize","ControlSize","TreesPresent","PlantingPattern","Coordinate_System_Used","NE_Photo","SE_Photo","SW_Photo","NW_Photo","Photos","NE_Photo_Small_Site","SE_Photo_SmallSites","SW_Photo_SmallSites","NW_Photo_SmallSites","main_index","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_submitted_by","Photo_of_AB_Sightline2","Photo_of_AC_Sightline2","Photo_of_AD_Sightline2","Description_of_subpl_ithin_30m_x_30m_plot2","Additional_Photos_Optional3","rootUuid","deprecatedID","Notes17","TinyTrees","Photo_of_AB_Sightline1","Photo_of_AC_Sightline1","Photo_of_AD_Sightline1","Notes21","Notes5","Notes11","Description_of_subpl_ithin_30m_x_30m_plot1","LittleTreesPresent","Notes14","Photos4","Additional_Photos_Optional1","File"
"S0096mp11","1839","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-05,"2","2",NA,"13:07:00.000+03:00","14:34:00.000+03:00","Yes",NA,"Yes","3*6","WGS84","1688540474497.jpg","1688540706470.jpg","1688540853868.jpg","1688541143313.jpg",NA,NA,NA,NA,NA,1100,253544653,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:e575ba19-07b8-4d77-be99-ba1a74f1780c","axhiGJQ8JzwkTYcgDTroJu","e575ba19-07b8-4d77-be99-ba1a74f1780c","submitted_via_web",2023-07-17 18:21:44,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688540995837.jpg","83a334e6-05f7-4b11-b55f-11f136105b1b","uuid:83a334e6-05f7-4b11-b55f-11f136105b1b",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0096MP04","1839","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-05,"2","2",NA,"09:26:00.000+03:00","10:15:00.000+03:00","Yes",NA,"Yes","1*1","WGS84","1688538505281.jpg","1688538606861.jpg","1688538696540.jpg","1688538801776.jpg",NA,NA,NA,NA,NA,1101,253544703,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:472cde02-089e-4b68-814a-03ea567bb3b5","axhiGJQ8JzwkTYcgDTroJu","472cde02-089e-4b68-814a-03ea567bb3b5","submitted_via_web",2023-07-17 18:21:54,"ihillman",NA,NA,NA,"A partir de l'angle SW, Parcourir 10m vers l'angle NE puis 7m  perpendiculairement vers le côté opposé",NA,"f30676b7-3a0d-4399-93cf-47847ecbde01","uuid:f30676b7-3a0d-4399-93cf-47847ecbde01","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0096MP05","1839","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-05,"2","2",NA,"09:55:00.000+03:00","10:52:00.000+03:00","Yes",NA,"Yes","5*5","WGS84","1688540275022.jpg","1688540326608.jpg","1688540490356.jpg","1688540722251.jpg",NA,NA,NA,NA,NA,1102,253544821,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:f1b2760f-f909-408f-ba58-3142cda747bf","axhiGJQ8JzwkTYcgDTroJu","f1b2760f-f909-408f-ba58-3142cda747bf","submitted_via_web",2023-07-17 18:22:42,"ihillman",NA,NA,NA,"10m vers l'angle Sud ouest
7m perpendiculairement vers le côté opposé",NA,"d266d0e7-6a10-4804-b997-76537ea81006","uuid:d266d0e7-6a10-4804-b997-76537ea81006","Y a pas d'arbre ayant un DHP de 1à 9,9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp1","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-06,"2","2",NA,"07:53:00.000+03:00","08:54:00.000+03:00","Yes",NA,"Yes","5*5","WGS84","1688619974421.jpg","1688620196661.jpg","1688620335006.jpg","1688620623257.jpg",NA,NA,NA,NA,NA,1103,253544897,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:21f322e5-3c3e-45de-9bf4-5b5a2431e0e3","axhiGJQ8JzwkTYcgDTroJu","21f322e5-3c3e-45de-9bf4-5b5a2431e0e3","submitted_via_web",2023-07-17 18:23:09,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688620434154.jpg","3ff4f37e-f5c3-45f3-ab51-7aae9a5c8175","uuid:3ff4f37e-f5c3-45f3-ab51-7aae9a5c8175",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0096MP06","1839","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-05,"2","1",NA,"10:30:00.000+03:00","11:20:00.000+03:00","Yes",NA,"Yes","1*1","WGS84","1688541388913.jpg","1688541446986.jpg","1688541509446.jpg","1688541562032.jpg",NA,NA,NA,NA,NA,1104,253544971,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:34b97c9d-a81c-40cd-b348-c7ee893d9f1e","axhiGJQ8JzwkTYcgDTroJu","34b97c9d-a81c-40cd-b348-c7ee893d9f1e","submitted_via_web",2023-07-17 18:23:31,"ihillman",NA,NA,NA,"10m vers l'angle Sud est
7m perpendiculairement Vers le côté opposé","1688541794503.jpg","255ef7ea-8070-4a0d-ba34-e94e66d472d4","uuid:255ef7ea-8070-4a0d-ba34-e94e66d472d4",NA,"Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,NA,NA,NA,NA,NA
"S0108MP55","1851","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Autochtone","Y0",2023-07-02,"2","2",NA,"09:51:00.000+03:00","10:09:00.000+03:00","Yes",NA,"Yes","2m*2m","WGS 84","1688367290200.jpg","1688367358713.jpg","1688367432353.jpg","1688367547393.jpg",NA,NA,NA,NA,NA,1105,253545050,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:9fcc770c-3f76-48ac-925f-ecf93af09be8","axhiGJQ8JzwkTYcgDTroJu","9fcc770c-3f76-48ac-925f-ecf93af09be8","submitted_via_web",2023-07-17 18:23:54,"ihillman",NA,NA,NA,"A partir de l'angle SO, parcourez 10m vers l'angle NE, puis 7m perpendiculairement vers le côté opposé","1688368185053.jpg","5c942a3e-9b3e-44c3-942c-18356eef3dcf","uuid:5c942a3e-9b3e-44c3-942c-18356eef3dcf","Aucun arbres ayant un DHP de 1 à 9,9cm","Yes",NA,NA,NA,"Aucun arbres ayant un DHP >= 10cm",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP1","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-06,"2","2",NA,"07:52:00.000+03:00","08:52:00.000+03:00","Yes",NA,"Yes","5*5","WGS84","1688619464283.jpg","1688619403380.jpg","1688619284485.jpg","1688619553813.jpg",NA,NA,NA,NA,NA,1106,253545255,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:37817b64-b975-46f8-80df-5426d73e0f57","axhiGJQ8JzwkTYcgDTroJu","37817b64-b975-46f8-80df-5426d73e0f57","submitted_via_web",2023-07-17 18:24:58,"ihillman",NA,NA,NA,"10m de l'angle sud-ouest
7m perpendiculairement vers le côté opposé",NA,"262f42a2-5d26-468a-8fec-80438cb70d2f","uuid:262f42a2-5d26-468a-8fec-80438cb70d2f","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp2","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-06,"2","2",NA,"09:02:00.000+03:00","10:17:00.000+03:00","Yes",NA,"Yes","2*2","WGS84","1688621788535.jpg","1688622651188.jpg","1688622314821.jpg","1688621945658.jpg",NA,NA,NA,NA,NA,1107,253545256,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:bbe78f70-3250-4dcb-9c19-6cb19c234e36","axhiGJQ8JzwkTYcgDTroJu","bbe78f70-3250-4dcb-9c19-6cb19c234e36","submitted_via_web",2023-07-17 18:25:00,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688622524807.jpg","5ccfb1de-e5eb-48f5-a684-090af62fd0e7","uuid:5ccfb1de-e5eb-48f5-a684-090af62fd0e7",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP02","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-06,"2","2",NA,"08:25:00.000+03:00","09:13:00.000+03:00","Yes",NA,"Yes","6*6","Wgs84","1688620462307.jpg","1688620556996.jpg","1688620637810.jpg","1688620911866.jpg",NA,NA,NA,NA,NA,1108,253545317,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:72ad3374-0fec-411b-b783-25bfb8187482","axhiGJQ8JzwkTYcgDTroJu","72ad3374-0fec-411b-b783-25bfb8187482","submitted_via_web",2023-07-17 18:25:41,"ihillman",NA,NA,NA,"10 m de l'angle sud-ouest
7m perpendiculairement vers le côté opposé",NA,"ad23d7a4-9669-4a71-86ed-aad23209cf89","uuid:ad23d7a4-9669-4a71-86ed-aad23209cf89","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP03","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-06,"0","2",NA,"08:42:00.000+03:00","09:42:00.000+03:00","Yes",NA,NA,"7*7","WGS84","1688623103799.jpg","1688623018969.jpg","1688622808447.jpg","1688622694869.jpg",NA,NA,NA,NA,NA,1109,253545390,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:f7dddf5e-b55e-4b4a-9ce6-145cec11a980","axhiGJQ8JzwkTYcgDTroJu","f7dddf5e-b55e-4b4a-9ce6-145cec11a980","submitted_via_web",2023-07-17 18:26:20,"ihillman",NA,NA,NA,"10m vers le côté Sud ouest
7m perpendiculairement vers le côté opposé",NA,"5d25282f-7b76-491b-9768-ab78362e1703","uuid:5d25282f-7b76-491b-9768-ab78362e1703",NA,"Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp3","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-06,"2","2",NA,"10:37:00.000+03:00","11:41:00.000+03:00","Yes",NA,"Yes","3*6","WGS84","1688623711624.jpg","1688623795615.jpg","1688624007928.jpg","1688624120615.jpg",NA,NA,NA,NA,NA,1110,253545459,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:a0220877-7b82-4983-ba59-b1efe164b1d0","axhiGJQ8JzwkTYcgDTroJu","a0220877-7b82-4983-ba59-b1efe164b1d0","submitted_via_web",2023-07-17 18:27:04,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 3,3 m vers l'angle NE, puis 1,6m perpendiculairement vers le côté opposé","1688624287489.jpg","5bfc84d6-02fe-4645-ac60-a5bc5d666eb8","uuid:5bfc84d6-02fe-4645-ac60-a5bc5d666eb8",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0108MP56","1851","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Autochtone","Y0",2023-07-03,"2","2",NA,"10:52:00.000+03:00","11:05:00.000+03:00","Yes",NA,"Yes","2m*2m","WGS 84","1688370924008.jpg","1688371028538.jpg","1688371241758.jpg","1688371337295.jpg",NA,NA,NA,NA,NA,1112,253545572,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:56ec2c2e-4a9d-41d3-8656-762e6789076b","axhiGJQ8JzwkTYcgDTroJu","56ec2c2e-4a9d-41d3-8656-762e6789076b","submitted_via_web",2023-07-17 18:27:58,"ihillman",NA,NA,NA,"A partir de l'angle SO, parcourez 10m vers l'angle NE, puis 7m perpendiculairement vers le côté opposé","1688371584232.jpg","dbf131dd-e03d-4c12-955c-eab85d5d7247","uuid:dbf131dd-e03d-4c12-955c-eab85d5d7247","Aucun arbres ayant un DHP de 1 à 9,9 cm","Yes",NA,NA,NA,"Aucun arbres ayant un DHP>=10cm",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp4","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-06,"1","2",NA,"12:11:00.000+03:00","13:24:00.000+03:00","Yes",NA,NA,"2*2","WGS84","1688626315390.jpg","1688627340680.jpg","1688627005816.jpg","1688627904047.jpg",NA,NA,NA,NA,NA,1114,253545646,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:f7d886ca-80db-4bf1-8e07-ebfafa9929d5","axhiGJQ8JzwkTYcgDTroJu","f7d886ca-80db-4bf1-8e07-ebfafa9929d5","submitted_via_web",2023-07-17 18:28:34,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688626915533.jpg","77e6c465-0dca-42a3-a3f3-d018f09d3f86","uuid:77e6c465-0dca-42a3-a3f3-d018f09d3f86",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP06","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-07,"0","1",NA,"10:31:00.000+03:00","11:31:00.000+03:00","Yes",NA,NA,"7*7","WGS84","1688715238037.jpg","1688715405334.jpg","1688715881324.jpg","1688716026698.jpg",NA,NA,NA,NA,NA,1115,253545705,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:fa838a9c-6ecb-4131-b5aa-7a9fd9c674a3","axhiGJQ8JzwkTYcgDTroJu","fa838a9c-6ecb-4131-b5aa-7a9fd9c674a3","submitted_via_web",2023-07-17 18:29:07,"ihillman",NA,NA,NA,"10m de l'angle Sud est ,7m perpendiculairement vers le côté opposé",NA,"bb92f6ba-9ff8-43bb-aff9-6a26c563133e","uuid:bb92f6ba-9ff8-43bb-aff9-6a26c563133e",NA,"Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,NA,NA,NA,NA,NA
"S0093MP07","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-07,"0","2",NA,"12:00:00.000+03:00","01:05:00.000+03:00","Yes",NA,NA,"1*1","Wgs84","1688716964872.jpg","1688716996353.jpg","1688717161422.jpg","1688717397240.jpg",NA,NA,NA,NA,NA,1116,253545948,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:64a27511-7621-4069-8197-1e0fae2280b9","axhiGJQ8JzwkTYcgDTroJu","64a27511-7621-4069-8197-1e0fae2280b9","submitted_via_web",2023-07-17 18:30:35,"ihillman",NA,NA,NA,"10m vers l'angle Sud ouest
7m perpendiculairement vers le côté opposé",NA,"a4cd892a-3066-40e1-aa5f-ccb0fb88aa01","uuid:a4cd892a-3066-40e1-aa5f-ccb0fb88aa01","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0108MP57","1851","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Autochtone","Y0",2023-07-03,"2","2",NA,"12:03:00.000+03:00","13:30:00.000+03:00","Yes",NA,"Yes","2m*2m","WGS 84","1688389288037.jpg","1688389357888.jpg","1688389440286.jpg","1688389559016.jpg",NA,NA,NA,NA,NA,1117,253546048,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:4c104d22-c129-45da-9e15-7105ea1743de","axhiGJQ8JzwkTYcgDTroJu","4c104d22-c129-45da-9e15-7105ea1743de","submitted_via_web",2023-07-17 18:30:55,"ihillman",NA,NA,NA,"A partir de l'angle SO, parcourez 10m vers l'angle NE, puis 7m perpendiculairement vers le côté opposé","1688389672120.jpg","d05e1c24-6a46-42c6-bbc2-63073e351aab","uuid:d05e1c24-6a46-42c6-bbc2-63073e351aab","Aucun arbres ayant un DHP de 1 à 9,9cm","Yes",NA,NA,NA,"Aucun arbres ayant un DHP >=10cm",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP08","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-07,"2","2",NA,"11:47:00.000+03:00","12:48:00.000+03:00","Yes",NA,"Yes","7*7","WGS84","1688719898157.jpg","1688720051858.jpg","1688720134011.jpg","1688720258739.jpg",NA,NA,NA,NA,NA,1118,253546082,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:781fa9e3-7cd8-415e-a15b-700d907b5536","axhiGJQ8JzwkTYcgDTroJu","781fa9e3-7cd8-415e-a15b-700d907b5536","submitted_via_web",2023-07-17 18:31:11,"ihillman",NA,NA,NA,"10m de l'angle Sud ouest
7m perpendiculairement vers le côté opposé",NA,"be6bb677-37c0-4c91-b44d-3a0d863b94af","uuid:be6bb677-37c0-4c91-b44d-3a0d863b94af","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp5","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-06,"2","2",NA,"13:38:00.000+03:00","14:19:00.000+03:00","Yes",NA,"Yes","2*2","WGS84","1688629486480.jpg","1688629600930.jpg","1688629877459.jpg","1688630109569.jpg",NA,NA,NA,NA,NA,1119,253546150,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:62109cec-d3f0-4321-b7b6-5942e83ed79d","axhiGJQ8JzwkTYcgDTroJu","62109cec-d3f0-4321-b7b6-5942e83ed79d","submitted_via_web",2023-07-17 18:31:28,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 3,3m vers l'angle NE, puis 1,6m perpendiculairement vers le côté opposé","1688630039793.jpg","81cbccef-78f4-4472-a469-a90a1ebf40c7","uuid:81cbccef-78f4-4472-a469-a90a1ebf40c7",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP09","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-07,"0","2",NA,"12:27:00.000+03:00","13:28:00.000+03:00","Yes",NA,NA,"5*5","WGS84","1688722238342.jpg","1688722339370.jpg","1688722503081.jpg","1688722869818.jpg",NA,NA,NA,NA,NA,1120,253546512,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:86dfa4aa-182a-43d8-889b-b7cf328d16bc","axhiGJQ8JzwkTYcgDTroJu","86dfa4aa-182a-43d8-889b-b7cf328d16bc","submitted_via_web",2023-07-17 18:32:42,"ihillman",NA,NA,NA,"10m vers l'angle Sud ouest
7m perpendiculairement vers le côté opposé",NA,"4a3657af-068f-461e-9d0f-04f0a28f0f30","uuid:4a3657af-068f-461e-9d0f-04f0a28f0f30","Y a pas d'arbre ayant un DHP>10","Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0095MP1","1838","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-07,"0","2",NA,"07:43:00.000+03:00","08:43:00.000+03:00","Yes",NA,NA,"6*6","WGS84","1688705247677.jpg","1688706019266.jpg","1688705487564.jpg","1688705353254.jpg",NA,NA,NA,NA,NA,1121,253546659,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:7b97cf9b-0a9c-4627-858c-7a2c77ffb927","axhiGJQ8JzwkTYcgDTroJu","7b97cf9b-0a9c-4627-858c-7a2c77ffb927","submitted_via_web",2023-07-17 18:33:18,"ihillman",NA,NA,NA,"A partir de l'angle sud-ouest, parcourez 10 m vers l'angle, 
7m perpendiculairement vers le côté opposé",NA,"2df78170-d028-45cc-9861-f59f8b42ddad","uuid:2df78170-d028-45cc-9861-f59f8b42ddad","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0078mp6","1821","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-06,"2","2",NA,"14:23:00.000+03:00","15:27:00.000+03:00","Yes",NA,"Yes","2*2","WGS84","1688630781489.jpg","1688630884342.jpg","1688631023517.jpg","1688631544868.jpg",NA,NA,NA,NA,NA,1122,253546664,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:8d3f98a6-5c8d-4816-81a3-5bce23e3b14c","axhiGJQ8JzwkTYcgDTroJu","8d3f98a6-5c8d-4816-81a3-5bce23e3b14c","submitted_via_web",2023-07-17 18:33:20,"ihillman",NA,NA,NA,"A partir de l'angle SW, parcourez 10m vers l'angle NE, puis 7m perpendiculaire avec le côté opposé","1688631125300.jpg","aebff4fd-1234-4b5d-b20d-0902ab7392fa","uuid:aebff4fd-1234-4b5d-b20d-0902ab7392fa",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP02","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Tree planting","Y0",2023-07-07,"0","2",NA,"09:00:00.000+03:00","10:00:00.000+03:00","Yes",NA,NA,"2*2","WGS84","1688709843273.jpg","1688710320417.jpg","1688709791141.jpg","1688710587801.jpg",NA,NA,NA,NA,NA,1123,253546778,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cda896be-cce7-47e9-b142-1a3184b48227","axhiGJQ8JzwkTYcgDTroJu","cda896be-cce7-47e9-b142-1a3184b48227","submitted_via_web",2023-07-17 18:33:47,"ihillman",NA,NA,NA,"A partir de l'angle sud-ouest parcourez 3,3m vers le nord est,
1,63 m perpendiculairement vers le côté opposé",NA,"ebabbca6-706a-4eb7-8ade-d33464e5e3f4","uuid:ebabbca6-706a-4eb7-8ade-d33464e5e3f4","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP03","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-07,"0","2",NA,"09:25:00.000+03:00","10:25:00.000+03:00","Yes",NA,NA,"10*10","WGS84","1688711237278.jpg","1688711266658.jpg","1688711323259.jpg","1688711365388.jpg",NA,NA,NA,NA,NA,1124,253546949,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:c1bae6d5-e740-4e00-9c3d-4932447f532a","axhiGJQ8JzwkTYcgDTroJu","c1bae6d5-e740-4e00-9c3d-4932447f532a","submitted_via_web",2023-07-17 18:34:34,"ihillman",NA,NA,NA,"A partir de l'angle sud-ouest parcourez 3,3m vers le nord est,
1,63m perpendiculairement vers le côté opposé",NA,"c9274d19-62a1-4aa5-8541-14fe57986870","uuid:c9274d19-62a1-4aa5-8541-14fe57986870","Y a pas d'arbre ayant un DHP de 1 à 9, 9","Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0093MP04","1836","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-08,"0","2",NA,"09:44:00.000+03:00","10:44:00.000+03:00","Yes",NA,NA,"7*7","WGS84","1688798776805.jpg","1688799138039.jpg","1688798895073.jpg","1688798822632.jpg",NA,NA,NA,NA,NA,1125,253547019,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:cf4972a4-2a87-429b-8629-597708dbab03","axhiGJQ8JzwkTYcgDTroJu","cf4972a4-2a87-429b-8629-597708dbab03","submitted_via_web",2023-07-17 18:35:12,"ihillman",NA,NA,NA,"A partir de l'angle nord-ouest, parcourez 3,3m vers l'angle Sud ouest,1,6m perpendiculairement vers le côté opposé",NA,"e922e1e0-27d4-475d-aeb3-d5b0ad4283b8","uuid:e922e1e0-27d4-475d-aeb3-d5b0ad4283b8",NA,"Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0108MP58","1851","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Autochtone","Y0",2023-07-03,"2","2",NA,"15:00:00.000+03:00","15:45:00.000+03:00","Yes",NA,"Yes","2m*2m","WGS 84","1688391410927.jpg","1688391481631.jpg","1688391590923.jpg","1688391745660.jpg",NA,NA,NA,NA,NA,1126,253547049,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:3e065662-de1f-4df9-a1aa-796154c65688","axhiGJQ8JzwkTYcgDTroJu","3e065662-de1f-4df9-a1aa-796154c65688","submitted_via_web",2023-07-17 18:35:26,"ihillman",NA,NA,NA,"A partir de l'angle SO, parcourez 10m vers l'angle NE, puis 7m perpendiculairement vers le côté opposé","1688391909645.jpg","0dbf4db4-f137-4d01-a6ec-42e627ee56c5","uuid:0dbf4db4-f137-4d01-a6ec-42e627ee56c5","Aucun arbres ayant un DHP de 1 à 9,9cm","Yes",NA,NA,NA,"Aucun arbres ayant un DHP >=10cm",NA,NA,NA,"Yes",NA,NA,NA,NA
"S0094MP05","1837","Restoration","Restoration","Madagascar","Taotsara","Permanent","30x30","Agroforesterie","Y0",2023-07-08,"2","1",NA,"11:30:00.000+03:00","12:30:00.000+03:00","Yes",NA,"Yes","10*10","WGS84","1688801700164.jpg","1688801960053.jpg","1688801539577.jpg","1688801852885.jpg",NA,NA,NA,NA,NA,1127,253547089,"5fd2c309dc8446ada30a1db9fd875804","vSfgDLpbpvvAcontMvHWZt","uuid:ea9a3602-58ac-484b-b7a1-71184e1ca31f","axhiGJQ8JzwkTYcgDTroJu","ea9a3602-58ac-484b-b7a1-71184e1ca31f","submitted_via_web",2023-07-17 18:35:47,"ihillman",NA,NA,NA,"A partir de l'angle Sud est , parcourez 3,3m vers l'angle nord ouest,1,63 m perpendiculairement vers le côté opposé",NA,"44148af0-eccb-4ca0-9fdb-7c148774f7e7","uuid:44148af0-eccb-4ca0-9fdb-7c148774f7e7",NA,"Yes",NA,NA,NA,"Y a pas d'arbre ayant un DHP>10",NA,NA,NA,NA,NA,NA,NA,NA
