"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"Coffea robusta","planted",12,"<10cm planted","1796","S0053MP 6","Madagascar","FAFIALA","Restoration","Restoration","30x30",1939,1500,"main","Planted_30x30","Permanent","0","0","2m sur 2m","Y0"
"Mangufiera indica","planted",3,"<10cm planted","1796","S0053MP 6","Madagascar","FAFIALA","Restoration","Restoration","30x30",1940,1500,"main","Planted_30x30","Permanent","0","0","2m sur 2m","Y0"
"Harungana Madagascariensis","planted",130,"<10cm planted","1797","S0054MP95","Madagascar","FAFIALA","Restoration","Restoration","30x30",1941,1501,"main","Planted_30x30","Permanent","1","2","1m*1m","Y0"
"Dracaena reflexa","planted",200,"<10cm planted","1797","S0054MP95","Madagascar","FAFIALA","Restoration","Restoration","30x30",1942,1501,"main","Planted_30x30","Permanent","1","2","1m*1m","Y0"
"harungana madagascariensis","planted",121,"<10cm planted","1805","S0062 MP 07","Madagascar","FAFIALA","Restoration","Restoration","30x30",1943,1502,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",36,"<10cm planted","1805","S0062 MP 07","Madagascar","FAFIALA","Restoration","Restoration","30x30",1944,1502,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",7,"<10cm planted","1805","S0062 MP 07","Madagascar","FAFIALA","Restoration","Restoration","30x30",1945,1502,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",1946,1503,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1797","S0054MP12","Madagascar","FAFIALA","Restoration","Restoration","30x30",1947,1503,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascarnesis","planted",30,"<10cm planted","1812","S0069MP31","Madagascar","FAFIALA","Restoration","Restoration","30x30",1948,1504,"main","Planted_30x30","Permanent","0","0","1,5m*1,5m","Y0"
"Trema orientalis","planted",10,"<10cm planted","1812","S0069MP31","Madagascar","FAFIALA","Restoration","Restoration","30x30",1949,1504,"main","Planted_30x30","Permanent","0","0","1,5m*1,5m","Y0"
"Harungana madagascariensis","planted",15,"<10cm planted","1819","S0076MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1950,1505,"main","Planted_30x30","Permanent","0","0","2m*2m","Y0"
"Trema orientalis","planted",10,"<10cm planted","1819","S0076MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1951,1505,"main","Planted_30x30","Permanent","0","0","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1813","S0070MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1952,1506,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",1953,1507,"main","Planted_30x30","Permanent","2","2","1.5m * 1.5m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP1","Madagascar","FAFIALA","Restoration","Restoration","30x30",1954,1508,"main","Planted_30x30","Permanent","2","2","1.5m* 1.5m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP1","Madagascar","FAFIALA","Restoration","Restoration","30x30",1955,1508,"main","Planted_30x30","Permanent","2","2","1.5m* 1.5m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1812","S0069MP16","Madagascar","FAFIALA","Restoration","Restoration","30x30",1956,1509,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1812","S0069MP16","Madagascar","FAFIALA","Restoration","Restoration","30x30",1957,1509,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1812","S0069MP16","Madagascar","FAFIALA","Restoration","Restoration","30x30",1958,1509,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",189,"<10cm planted","1797","S0054MP3","Madagascar","FAFIALA","Restoration","Restoration","30x30",1959,1510,"main","Planted_30x30","Permanent","2","1","1.5m* 1.5m","Y0"
"Dracaena reflexa","planted",74,"<10cm planted","1797","S0054MP3","Madagascar","FAFIALA","Restoration","Restoration","30x30",1960,1510,"main","Planted_30x30","Permanent","2","1","1.5m* 1.5m","Y0"
"Trema orientalis","planted",46,"<10cm planted","1797","S0054MP3","Madagascar","FAFIALA","Restoration","Restoration","30x30",1961,1510,"main","Planted_30x30","Permanent","2","1","1.5m* 1.5m","Y0"
"Ficus reflexa","planted",3,"<10cm planted","1797","S0054MP3","Madagascar","FAFIALA","Restoration","Restoration","30x30",1962,1510,"main","Planted_30x30","Permanent","2","1","1.5m* 1.5m","Y0"
"Harungana madagascariensis","planted",157,"<10cm planted","1797","S0054MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1963,1512,"main","Planted_30x30","Permanent","2","1","1.5m * 1.5m","Y0"
"Dracaena reflexa","planted",107,"<10cm planted","1797","S0054MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1964,1512,"main","Planted_30x30","Permanent","2","1","1.5m * 1.5m","Y0"
"Intsia bijuga","planted",37,"<10cm planted","1797","S0054MP4","Madagascar","FAFIALA","Restoration","Restoration","30x30",1965,1512,"main","Planted_30x30","Permanent","2","1","1.5m * 1.5m","Y0"
"Harungana madagascariensis","planted",3,"<10cm planted","1812","S0069MP27","Madagascar","FAFIALA","Restoration","Restoration","30x30",1966,1513,"main","Planted_30x30","Permanent","0","2","2m*2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP27","Madagascar","FAFIALA","Restoration","Restoration","30x30",1967,1514,"main","Planted_30x30","Permanent","2","2","1.5m * 1.5m","Y0"
"Citrus sinensis","planted",35,"<10cm planted","1797","S0054MP92","Madagascar","FAFIALA","Restoration","Restoration","30x30",1968,1515,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Coffea robusta","planted",20,"<10cm planted","1797","S0054MP92","Madagascar","FAFIALA","Restoration","Restoration","30x30",1969,1515,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP20","Madagascar","FAFIALA","Restoration","Restoration","30x30",1970,1516,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Letchi chinnesis","planted",24,"<10cm planted","1818","S0075 MP 06","Madagascar","FAFIALA","Restoration","Restoration","30x30",1971,1517,"main","Planted_30x30","Permanent","2","2","6m*6m","Y0"
"Citrus seinesus","planted",16,"<10cm planted","1818","S0075 MP 06","Madagascar","FAFIALA","Restoration","Restoration","30x30",1972,1517,"main","Planted_30x30","Permanent","2","2","6m*6m","Y0"
"Harungana madagascariensis","planted",200,"<10cm planted","1797","S0054MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",1973,1518,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Dracaena reflexa","planted",5,"<10cm planted","1797","S0054MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",1974,1518,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Dracaena sp","planted",2,"<10cm planted","1797","S0054MP19","Madagascar","FAFIALA","Restoration","Restoration","30x30",1975,1518,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Citrus seinesus","planted",1,"<10cm planted","1818","S0075MP 05","Madagascar","FAFIALA","Restoration","Restoration","30x30",1976,1519,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP10","Madagascar","FAFIALA","Restoration","Restoration","30x30",1977,1520,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1797","S0054MP10","Madagascar","FAFIALA","Restoration","Restoration","30x30",1978,1520,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Harungana Madagascariensis","planted",160,"<10cm planted","1797","S0054MP93","Madagascar","FAFIALA","Restoration","Restoration","30x30",1979,1521,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",30,"<10cm planted","1797","S0054MP93","Madagascar","FAFIALA","Restoration","Restoration","30x30",1980,1521,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",25,"<10cm planted","1797","S0054MP93","Madagascar","FAFIALA","Restoration","Restoration","30x30",1981,1521,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Coffea robusta","planted",59,"<10cm planted","1812","S0069MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",1982,1522,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP5","Madagascar","FAFIALA","Restoration","Restoration","30x30",1983,1523,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Coffea robusta","planted",1,"<10cm planted","1795","S0052MP112","Madagascar","FAFIALA","Restoration","Restoration","30x30",1984,1524,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Dracaena reflexa","planted",107,"<10cm planted","1797","S0054MP47","Madagascar","FAFIALA","Restoration","Restoration","30x30",1985,1525,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascariensis","planted",5,"<10cm planted","1797","S0054MP47","Madagascar","FAFIALA","Restoration","Restoration","30x30",1986,1525,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"Dracaena sp","planted",21,"<10cm planted","1797","S0054MP47","Madagascar","FAFIALA","Restoration","Restoration","30x30",1987,1525,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"harungana madagascariensis","planted",188,"<10cm planted","1818","S0075 MP 03","Madagascar","FAFIALA","Restoration","Restoration","30x30",1988,1526,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Intsia bijuga","planted",20,"<10cm planted","1818","S0075 MP 03","Madagascar","FAFIALA","Restoration","Restoration","30x30",1989,1526,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Dracaena reflexa","planted",154,"<10cm planted","1797","S0054MP56","Madagascar","FAFIALA","Restoration","Restoration","30x30",1990,1528,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Dracaena sp","planted",7,"<10cm planted","1797","S0054MP56","Madagascar","FAFIALA","Restoration","Restoration","30x30",1991,1528,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Harungana madagascariensis","planted",79,"<10cm planted","1797","S0054MP56","Madagascar","FAFIALA","Restoration","Restoration","30x30",1992,1528,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Harungana Madagascariensis","planted",160,"<10cm planted","1797","S0054MP115","Madagascar","FAFIALA","Restoration","Restoration","30x30",1993,1529,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Dracaena reflexa","planted",35,"<10cm planted","1797","S0054MP115","Madagascar","FAFIALA","Restoration","Restoration","30x30",1994,1529,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1797","S0054MP55","Madagascar","FAFIALA","Restoration","Restoration","30x30",1995,1530,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"harungana madagascariensis","planted",154,"<10cm planted","1818","S0075 MP 13","Madagascar","FAFIALA","Restoration","Restoration","30x30",1996,1531,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",42,"<10cm planted","1818","S0075 MP 13","Madagascar","FAFIALA","Restoration","Restoration","30x30",1997,1531,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Trachinodium verrucosum","planted",21,"<10cm planted","1818","S0075 MP 13","Madagascar","FAFIALA","Restoration","Restoration","30x30",1998,1531,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascarinesis","planted",140,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",1999,1532,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",80,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2000,1532,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"Trema orientalis","planted",90,"<10cm planted","1796","S0053MP 18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2001,1532,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1812","S0069MP23","Madagascar","FAFIALA","Restoration","Restoration","30x30",2002,1533,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1812","S0069MP23","Madagascar","FAFIALA","Restoration","Restoration","30x30",2003,1533,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",111,"<10cm planted","1797","S0054MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",2004,1534,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",44,"<10cm planted","1797","S0054MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",2005,1534,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena sp","planted",51,"<10cm planted","1797","S0054MP44","Madagascar","FAFIALA","Restoration","Restoration","30x30",2006,1534,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP9","Madagascar","FAFIALA","Restoration","Restoration","30x30",2007,1535,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP9","Madagascar","FAFIALA","Restoration","Restoration","30x30",2008,1535,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"harungana madagascariensis","planted",2,"<10cm planted","1818","S0075MP 09","Madagascar","FAFIALA","Restoration","Restoration","30x30",2009,1536,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1818","S0075MP 09","Madagascar","FAFIALA","Restoration","Restoration","30x30",2010,1536,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP17","Madagascar","FAFIALA","Restoration","Restoration","30x30",2011,1537,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP17","Madagascar","FAFIALA","Restoration","Restoration","30x30",2012,1537,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",37,"<10cm planted","1802","S0059MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",2013,1538,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Dracaena reflexa","planted",36,"<10cm planted","1802","S0059MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",2014,1538,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Trema orientalis","planted",111,"<10cm planted","1802","S0059MP2","Madagascar","FAFIALA","Restoration","Restoration","30x30",2015,1538,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Harungana madagascariensis","planted",119,"<10cm planted","1797","S0054MP18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2016,1539,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Dracaena reflexa","planted",27,"<10cm planted","1797","S0054MP18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2017,1539,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Dracaena sp","planted",40,"<10cm planted","1797","S0054MP18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2018,1539,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Trema orientalis","planted",30,"<10cm planted","1797","S0054MP18","Madagascar","FAFIALA","Restoration","Restoration","30x30",2019,1539,"main","Planted_30x30","Permanent","2","0","2m *2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP25","Madagascar","FAFIALA","Restoration","Restoration","30x30",2020,1540,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP25","Madagascar","FAFIALA","Restoration","Restoration","30x30",2021,1540,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP26","Madagascar","FAFIALA","Restoration","Restoration","30x30",2022,1541,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP26","Madagascar","FAFIALA","Restoration","Restoration","30x30",2023,1541,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",150,"<10cm planted","1795","S0052MP 03","Madagascar","FAFIALA","Restoration","Restoration","30x30",2024,1542,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"harungana madagascariensis","planted",62,"<10cm planted","1795","S0052MP 03","Madagascar","FAFIALA","Restoration","Restoration","30x30",2025,1542,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1797","S0054MP31","Madagascar","FAFIALA","Restoration","Restoration","30x30",2026,1543,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP31","Madagascar","FAFIALA","Restoration","Restoration","30x30",2027,1543,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Harungana Madagascariensis","planted",156,"<10cm planted","1797","S0054MP117","Madagascar","FAFIALA","Restoration","Restoration","30x30",2028,1544,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Dracaena reflexa","planted",45,"<10cm planted","1797","S0054MP117","Madagascar","FAFIALA","Restoration","Restoration","30x30",2029,1544,"main","Planted_30x30","Permanent","2","1","2m*2m","Y0"
"Coffea robusta","planted",51,"<10cm planted","1795","S0052 MP  04","Madagascar","FAFIALA","Restoration","Restoration","30x30",2030,1545,"main","Planted_30x30","Permanent","2","2","4m*4m","Y0"
"Harungana madagascariensis","planted",150,"<10cm planted","1797","S0054MP22","Madagascar","FAFIALA","Restoration","Restoration","30x30",2031,1546,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Dracaena reflexa","planted",20,"<10cm planted","1797","S0054MP22","Madagascar","FAFIALA","Restoration","Restoration","30x30",2032,1546,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Intsia bijuga","planted",10,"<10cm planted","1797","S0054MP22","Madagascar","FAFIALA","Restoration","Restoration","30x30",2033,1546,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Trema orientalis","planted",7,"<10cm planted","1797","S0054MP22","Madagascar","FAFIALA","Restoration","Restoration","30x30",2034,1546,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Harungana madagascariensis","planted",189,"<10cm planted","1797","S0054MP38","Madagascar","FAFIALA","Restoration","Restoration","30x30",2035,1547,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Intsia bijuga","planted",1,"<10cm planted","1797","S0054MP38","Madagascar","FAFIALA","Restoration","Restoration","30x30",2036,1547,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Ficus polita","planted",1,"<10cm planted","1797","S0054MP38","Madagascar","FAFIALA","Restoration","Restoration","30x30",2037,1547,"main","Planted_30x30","Permanent","2","0","2m*2m","Y0"
"Harungana madagascariensis","planted",145,"<10cm planted","1797","S0054MP29","Madagascar","FAFIALA","Restoration","Restoration","30x30",2038,1548,"main","Planted_30x30","Permanent","1","0","2m* 2m","Y0"
"Dracaena reflexa","planted",72,"<10cm planted","1797","S0054MP29","Madagascar","FAFIALA","Restoration","Restoration","30x30",2039,1548,"main","Planted_30x30","Permanent","1","0","2m* 2m","Y0"
"Dracaena sp","planted",5,"<10cm planted","1797","S0054MP29","Madagascar","FAFIALA","Restoration","Restoration","30x30",2040,1548,"main","Planted_30x30","Permanent","1","0","2m* 2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1795","S0052MP 02","Madagascar","FAFIALA","Restoration","Restoration","30x30",2041,1549,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP30","Madagascar","FAFIALA","Restoration","Restoration","30x30",2042,1550,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"harungana madagascariensis","planted",71,"<10cm planted","1795","S0052 MP 1","Madagascar","FAFIALA","Restoration","Restoration","30x30",2043,1551,"main","Planted_30x30","Permanent","2","2","3m*3m","Y0"
"Dracaena reflexa","planted",105,"<10cm planted","1795","S0052 MP 1","Madagascar","FAFIALA","Restoration","Restoration","30x30",2044,1551,"main","Planted_30x30","Permanent","2","2","3m*3m","Y0"
"Trema orientalis","planted",46,"<10cm planted","1795","S0052 MP 1","Madagascar","FAFIALA","Restoration","Restoration","30x30",2045,1551,"main","Planted_30x30","Permanent","2","2","3m*3m","Y0"
"Harungana madagascariensis","planted",3,"<10cm planted","1797","S0054MP40","Madagascar","FAFIALA","Restoration","Restoration","30x30",2046,1552,"main","Planted_30x30","Permanent","2","2","2m * 2m","Y0"
"Harungana madagascarinesis","planted",80,"<10cm planted","1796","S0053MP 8","Madagascar","FAFIALA","Restoration","Restoration","30x30",2047,1553,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"Dracaena reflexa","planted",80,"<10cm planted","1796","S0053MP 8","Madagascar","FAFIALA","Restoration","Restoration","30x30",2048,1553,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"Trema orientalis","planted",90,"<10cm planted","1796","S0053MP 8","Madagascar","FAFIALA","Restoration","Restoration","30x30",2049,1553,"main","Planted_30x30","Permanent","2","2","2m sur 2m","Y0"
"harungana madagascariensis","planted",150,"<10cm planted","1795","S0052MP 66","Madagascar","FAFIALA","Restoration","Restoration","30x30",2050,1554,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",60,"<10cm planted","1795","S0052MP 66","Madagascar","FAFIALA","Restoration","Restoration","30x30",2051,1554,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Albizia gymnifera","planted",5,"<10cm planted","1795","S0052MP 66","Madagascar","FAFIALA","Restoration","Restoration","30x30",2052,1554,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP46","Madagascar","FAFIALA","Restoration","Restoration","30x30",2053,1555,"main","Planted_30x30","Permanent","2","2","2m *2m","Y0"
"Dracaena reflexa","planted",2,"<10cm planted","1797","S0054MP45","Madagascar","FAFIALA","Restoration","Restoration","30x30",2054,1556,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Harungana madagascariensis","planted",72,"<10cm planted","1797","S0054MP39","Madagascar","FAFIALA","Restoration","Restoration","30x30",2055,1557,"main","Planted_30x30","Permanent","2","0","1.5m * 1.5m","Y0"
"Dracaena reflexa","planted",133,"<10cm planted","1797","S0054MP39","Madagascar","FAFIALA","Restoration","Restoration","30x30",2056,1557,"main","Planted_30x30","Permanent","2","0","1.5m * 1.5m","Y0"
"Dracaena sp","planted",61,"<10cm planted","1797","S0054MP39","Madagascar","FAFIALA","Restoration","Restoration","30x30",2057,1557,"main","Planted_30x30","Permanent","2","0","1.5m * 1.5m","Y0"
"Trema orientalis","planted",10,"<10cm planted","1797","S0054MP39","Madagascar","FAFIALA","Restoration","Restoration","30x30",2058,1557,"main","Planted_30x30","Permanent","2","0","1.5m * 1.5m","Y0"
"Citrus sinensis","planted",3,"<10cm planted","1797","S0054MP111","Madagascar","FAFIALA","Restoration","Restoration","30x30",2059,1558,"main","Planted_30x30","Permanent","0","0","6m*6m","Y0"
"Coffea robusta","planted",1,"<10cm planted","1796","S0054MP04","Madagascar","FAFIALA","Restoration","Restoration","30x30",2060,1559,"main","Planted_30x30","Permanent","0","2","4m * 4m","Y0"
"Harungana madagascariensis","planted",201,"<10cm planted","1797","S0054MP32","Madagascar","FAFIALA","Restoration","Restoration","30x30",2061,1560,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Dracaena reflexa","planted",10,"<10cm planted","1797","S0054MP32","Madagascar","FAFIALA","Restoration","Restoration","30x30",2062,1560,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Dracaena sp","planted",16,"<10cm planted","1797","S0054MP32","Madagascar","FAFIALA","Restoration","Restoration","30x30",2063,1560,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1795","S0052 MP 23","Madagascar","FAFIALA","Restoration","Restoration","30x30",2064,1561,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Trema orientalis","planted",1,"<10cm planted","1795","S0052 MP 23","Madagascar","FAFIALA","Restoration","Restoration","30x30",2065,1561,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana Madagascariensis","planted",130,"<10cm planted","1797","S0054MP91","Madagascar","FAFIALA","Restoration","Restoration","30x30",2066,1562,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",85,"<10cm planted","1797","S0054MP91","Madagascar","FAFIALA","Restoration","Restoration","30x30",2067,1562,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Citrus seinensus","planted",21,"<10cm planted","1795","S0052 MP 110","Madagascar","FAFIALA","Restoration","Restoration","30x30",2068,1564,"main","Planted_30x30","Permanent","2","0","4m*4m","Y0"
"Coffea robusta","planted",19,"<10cm planted","1795","S0052 MP 110","Madagascar","FAFIALA","Restoration","Restoration","30x30",2069,1564,"main","Planted_30x30","Permanent","2","0","4m*4m","Y0"
"harungana madagascariensis","planted",5,"<10cm planted","1795","S0052 MP 110","Madagascar","FAFIALA","Restoration","Restoration","30x30",2070,1564,"main","Planted_30x30","Permanent","2","0","4m*4m","Y0"
"Harungana madagascarnesis","planted",1,"<10cm planted","1812","S0069MP20","Madagascar","FAFIALA","Restoration","Restoration","30x30",2071,1565,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana Madagascariensis","planted",101,"<10cm planted","1797","S0054MP76","Madagascar","FAFIALA","Restoration","Restoration","30x30",2072,1566,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",102,"<10cm planted","1797","S0054MP76","Madagascar","FAFIALA","Restoration","Restoration","30x30",2073,1566,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana madagascariensis","planted",2,"<10cm planted","1797","S0054MP28","Madagascar","FAFIALA","Restoration","Restoration","30x30",2074,1567,"main","Planted_30x30","Permanent","2","2","2m* 2m","Y0"
"Harungana madagascariensis","planted",1,"<10cm planted","1797","S0054MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",2075,1568,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Dracaena reflexa","planted",1,"<10cm planted","1797","S0054MP7","Madagascar","FAFIALA","Restoration","Restoration","30x30",2076,1568,"main","Planted_30x30","Permanent","2","2","2m*2m","Y0"
"Harungana Madagascariensis","planted",100,"<10cm planted","1797","S0054MP85","Madagascar","FAFIALA","Restoration","Restoration","30x30",2077,1569,"main","Planted_30x30","Permanent","2","2","1,5m*1,5m","Y0"
