"Species","Tree_Type","Tree_Count","size_class","Site_ID","Plot_ID","Country","Organization_Name","SiteType","Plot_Type","Plot_Size","tree_index","main_index","_parent_table_name","origin_table","Plot_Permanence","Resample_Main_Plot","Resample_3x3_Subplot","PlantingPattern","Timeframe"
"''Brachylaena perrieri","Present",3,"1 - 9.9cm","1758","S0015MP51","Madagascar","Amadese","Restoration","Restoration","30x30",382,1919,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP51","Madagascar","Amadese","Restoration","Restoration","30x30",383,1919,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Psidium Guajava''","Present",15,"1 - 9.9cm","1758","S0015MP52","Madagascar","Amadese","Restoration","Restoration","30x30",384,1921,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",5,"1 - 9.9cm","1758","S0015MP52","Madagascar","Amadese","Restoration","Restoration","30x30",385,1921,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP52","Madagascar","Amadese","Restoration","Restoration","30x30",386,1921,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP52","Madagascar","Amadese","Restoration","Restoration","30x30",387,1921,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1758","S0015MP52","Madagascar","Amadese","Restoration","Restoration","30x30",388,1921,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Brachylaena perrieri''","Present",2,"1 - 9.9cm","1758","S0015MP53","Madagascar","Amadese","Restoration","Restoration","30x30",389,1923,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Asplenium pellucidum''","Present",3,"1 - 9.9cm","1758","S0015MP53","Madagascar","Amadese","Restoration","Restoration","30x30",390,1923,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Thilachium augustifolia''","Present",4,"1 - 9.9cm","1758","S0015MP53","Madagascar","Amadese","Restoration","Restoration","30x30",391,1923,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",5,"1 - 9.9cm","1758","S0015MP53","Madagascar","Amadese","Restoration","Restoration","30x30",392,1923,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Grevillia robusta''","Present",6,"1 - 9.9cm","1758","S0015MP57","Madagascar","Amadese","Restoration","Restoration","30x30",393,1930,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Eucalyptus robusta''","Present",25,"1 - 9.9cm","1758","S0015MP58","Madagascar","Amadese","Restoration","Restoration","30x30",394,1933,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Eucalyptus robusta''","Present",5,"1 - 9.9cm","1758","S0015MP59","Madagascar","Amadese","Restoration","Restoration","30x30",395,1936,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20.","Y0"
"''Psiadia altissima''","Present",5,"1 - 9.9cm","1759","S0016MP1","Madagascar","Amadese","Restoration","Restoration","30x30",396,1939,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",10,"1 - 9.9cm","1759","S0016MP2","Madagascar","Amadese","Restoration","Restoration","30x30",397,1940,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Eugenia off. Cloiselli''","Present",1,"1 - 9.9cm","1759","S0016MP2","Madagascar","Amadese","Restoration","Restoration","30x30",398,1940,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Trema orientalis''","Present",40,"1 - 9.9cm","1759","S0016MP2","Madagascar","Amadese","Restoration","Restoration","30x30",399,1940,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
"''Psiadia altissima''","Present",4,"1 - 9.9cm","1758","S0015MP62","Madagascar","Amadese","Restoration","Restoration","30x30",400,1942,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 3m sur 3m","Y0"
NA,"Present",NA,"1 - 9.9cm","1762","S0019MP11","Madagascar","Amadese","Restoration","Restoration","30x30",401,1943,"main","Census_30x30","Permanent","1","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1762","S0019MP7","Madagascar","Amadese","Restoration","Restoration","30x30",402,1945,"main","Census_30x30","Permanent","0","2","Les plantes ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Eucalyptus robusta''","Present",3,"1 - 9.9cm","1763","S0020MP20","Madagascar","Amadese","Restoration","Restoration","30x30",403,1950,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Psiadia altissima''","Present",2,"1 - 9.9cm","1762","S0019MP19","Madagascar","Amadese","Restoration","Restoration","30x30",404,1952,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Thilachium angustifolia''","Present",3,"1 - 9.9cm","1762","S0019MP19","Madagascar","Amadese","Restoration","Restoration","30x30",405,1952,"main","Census_30x30","Permanent","0","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Entada louvelii R. Vig''","Present",4,"1 - 9.9cm","1763","S0020MP24","Madagascar","Amadese","Restoration","Restoration","30x30",406,1960,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 3m sur 3m.
Il y a un espace boisé à l'Ouest.","Y0"
"''Trema orientalis''","Present",1,"1 - 9.9cm","1763","S0020MP24","Madagascar","Amadese","Restoration","Restoration","30x30",407,1960,"main","Census_30x30","Permanent","2","2","Les plantes ont été plantées avec un espacement de 3m sur 3m.
Il y a un espace boisé à l'Ouest.","Y0"
NA,"don_t_know",NA,"1 - 9.9cm","1763","S0020MP26","Madagascar","Amadese","Restoration","Restoration","30x30",408,1965,"main","Census_30x30","Permanent","1","2","Les arbres ont été plantés avec un espacement de 2m20n sur 2m20","Y0"
"''Entada louvelii R. Vig","Present",15,"1 - 9.9cm","1763","S0020MP32","Madagascar","Amadese","Restoration","Restoration","30x30",409,1966,"main","Census_30x30","Permanent","0","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Albizzia gummifera''","Present",5,"1 - 9.9cm","1763","S0020MP32","Madagascar","Amadese","Restoration","Restoration","30x30",410,1966,"main","Census_30x30","Permanent","0","2","Les plantes ont été plantées avec un espacement de 2m20 sur 2m20","Y0"
"''Baudouinia fluggeiformis''","Present",4,"1 - 9.9cm","1763","S0020MP29","Madagascar","Amadese","Restoration","Restoration","30x30",411,1968,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Thilachium augustifolia''","Present",2,"1 - 9.9cm","1763","S0020MP29","Madagascar","Amadese","Restoration","Restoration","30x30",412,1968,"main","Census_30x30","Permanent","2","2","Les arbres ont été plantés avec un espacement de 2m20 sur 2m20","Y0"
"''Albizzia gummifera''","Present",6,"1 - 9.9cm","1749","S0006MP15","Madagascar","Amadese","Restoration","Restoration","30x30",413,1970,"main","Census_30x30","Permanent","2","2","Pente à forte inclinaison
Plantation de ''intsia bijuga'' et de ''Trachylobium verrucosum'' de 2m20 de distance entre les plantes.","Y0"
"''Psiadia altissima''","Present",2,"1 - 9.9cm","1749","S0006MP15","Madagascar","Amadese","Restoration","Restoration","30x30",414,1970,"main","Census_30x30","Permanent","2","2","Pente à forte inclinaison
Plantation de ''intsia bijuga'' et de ''Trachylobium verrucosum'' de 2m20 de distance entre les plantes.","Y0"
"''Entada louvelii R. Vig","naturally_regenerating",1,"1 - 9.9cm","1749","S0006MP15","Madagascar","Amadese","Restoration","Restoration","30x30",415,1970,"main","Census_30x30","Permanent","2","2","Pente à forte inclinaison
Plantation de ''intsia bijuga'' et de ''Trachylobium verrucosum'' de 2m20 de distance entre les plantes.","Y0"
"''Eucalyptus robusta''","Present",2,"1 - 9.9cm","1749","S0006MP16","Madagascar","Amadese","Restoration","Restoration","30x30",416,1971,"main","Census_30x30","Permanent","0","2","C'est une plantation de ''Intsia bijuga'''' et de ''trachylobium verricosum'' avec une distance 2m20 entre les trouaisons.","Y0"
"No",NA,0,NA,"1906","1906","Mexico","FONCET","Restoration","Restoration","30x30",417,2688,"main","Census_30x30","Permanent","2","2","Los árboles se plantaron con una separación de 3 m por 2 m","Y0"
"0",NA,0,NA,"S11","P644","Guatemala","Fedecovera","Restoration","Restoration","30x30",418,2966,"main","Census_30x30","Permanent","2","2","3*3","Y0"
"0",NA,0,NA,"S11","P694","Guatemala","Fedecovera","Restoration","Restoration","30x30",419,2968,"main","Census_30x30","Permanent","2","2","3*3","Y0"
