"Organization_Name","Site_ID","Species","count_Y0","count_Y25","count_Y5","restored_Y25","restored_Y5"
"AMBIO","833","Byrsonima crassifolia",25.7866666666667,NA,NA,NA,NA
"AMBIO","833","Cedrela odorata",38.68,NA,NA,NA,NA
"AMBIO","833","Enterolobium cyclocarpum",38.68,NA,NA,NA,NA
"AMBIO","833","Inga",12.8933333333333,NA,NA,NA,NA
"AMBIO","833","Persea americana",12.8933333333333,NA,NA,NA,NA
"AMBIO","833","Quercus",12.8933333333333,NA,NA,NA,NA
"AMBIO","909","Inga spuria",NA,NA,NA,NA,NA
"AMBIO","909","Inga vera",NA,NA,NA,NA,NA
"Amadese","1744","Dalbergia monticola",NA,NA,NA,NA,NA
"Amadese","1744","Eucalyptus",13.9837398373984,NA,NA,NA,NA
"Amadese","1744","Eucalyptus robusta",50.3414634146341,NA,NA,NA,NA
"Amadese","1744","Ficus tiliifolia",11.1869918699187,NA,NA,NA,NA
"Amadese","1744","Grevillea banksii",839.024390243902,NA,NA,NA,NA
"Amadese","1745","Albizia gummifera",132.422222222222,NA,NA,NA,NA
"Amadese","1745","Brachylaena perrieri",33.1055555555556,NA,NA,NA,NA
"Amadese","1745","Eugenia",26.4844444444444,NA,NA,NA,NA
"Amadese","1747","Eucalyptus robusta",0.429012345679012,NA,NA,NA,NA
"Amadese","1747","Eugenia",0.429012345679012,NA,NA,NA,NA
"Amadese","1747","Ficus megapoda",1.71604938271605,NA,NA,NA,NA
"Amadese","1747","Psidium guajava",386.111111111111,NA,NA,NA,NA
"Amadese","1748","Eucalyptus robusta",62.4827655110401,NA,NA,NA,NA
"Amadese","1748","Syzygium guineense",12.496553102208,NA,NA,NA,NA
"Amadese","1749","Albizia gummifera",1606.22117283951,NA,NA,NA,NA
"Amadese","1749","Citrus sinensis",95.5241666666667,NA,NA,NA,NA
"Amadese","1749","Entada louvelii",1574.37978395062,NA,NA,NA,NA
"Amadese","1749","Eucalyptus",53.0689814814815,NA,NA,NA,NA
"Amadese","1749","Eucalyptus robusta",13461.8316358025,NA,NA,NA,NA
"Amadese","1749","Harungana madagascariensis",106.137962962963,NA,NA,NA,NA
"Amadese","1749","Macaranga obovata",74.2965740740741,NA,NA,NA,NA
"Amadese","1749","Pinus",42.4551851851852,NA,NA,NA,NA
"Amadese","1749","Pinus patula",7.07586419753086,NA,NA,NA,NA
"Amadese","1749","Psiadia altissima",31.8413888888889,NA,NA,NA,NA
"Amadese","1749","Psidium guajava",1082.60722222222,NA,NA,NA,NA
"Amadese","1749","Tambourissa madagascariensis",63.6827777777778,NA,NA,NA,NA
"Amadese","1749","Trema orientalis",42.4551851851852,NA,NA,NA,NA
"Amadese","1750","Coffea mangoroensis",131.076,NA,NA,NA,NA
"Amadese","1750","Entada louvelii",72.82,NA,NA,NA,NA
"Amadese","1750","Eucalyptus robusta",291.28,NA,NA,NA,NA
"Amadese","1750","Eugenia",50.974,NA,NA,NA,NA
"Amadese","1750","Melia azedarach",14.564,NA,NA,NA,NA
"Amadese","1750","Psidium guajava",1286.48666666667,NA,NA,NA,NA
"Amadese","1751","Eriobotrya japonica",3.83814814814815,NA,NA,NA,NA
"Amadese","1751","Eugenia",7.6762962962963,NA,NA,NA,NA
"Amadese","1751",NA,NA,NA,NA,NA,NA
"Amadese","1752","Psidium guajava",970.777777777778,NA,NA,NA,NA
"Amadese","1753","Albizia gummifera",72.9777777777778,NA,NA,NA,NA
"Amadese","1753","Eucalyptus robusta",43.7866666666667,NA,NA,NA,NA
"Amadese","1753","Eugenia",72.9777777777778,NA,NA,NA,NA
"Amadese","1753","Melia azedarach",352.725925925926,NA,NA,NA,NA
"Amadese","1753","Psiadia altissima",36.4888888888889,NA,NA,NA,NA
"Amadese","1756","Eucalyptus robusta",221.343703703704,NA,NA,NA,NA
"Amadese","1757","Psidium guajava",32.826,NA,NA,NA,NA
"Amadese","1757","Trema orientalis",5.471,NA,NA,NA,NA
"Amadese","1758","Albizia gummifera",335.33297181322,NA,NA,NA,NA
"Amadese","1758","Albizia perrieri",1730.75082226178,NA,NA,NA,NA
"Amadese","1758","Artocarpus heterophyllus",25.9612623339267,NA,NA,NA,NA
